trip_id,leg_no,vehicle_id,ts,lat,lon,speed_kmh,rpm,odo_km,laden,gps
T00192,2,GLV-T11,2026-07-20 09:01:30,35.85736,128.687247,79.9,1946,93.61,1,수신
T00192,2,GLV-T11,2026-07-20 09:01:40,35.855422,128.687512,72,1855,93.83,1,수신
T00192,2,GLV-T11,2026-07-20 09:01:50,35.853581,128.687771,78.8,1875,94.03,1,수신
T00192,2,GLV-T11,2026-07-20 09:02:00,35.851667,128.688041,78.5,1828,94.25,1,수신
T00192,2,GLV-T11,2026-07-20 09:02:10,35.849705,128.688341,80.4,1952,94.47,1,수신
T00192,2,GLV-T11,2026-07-20 09:02:20,35.847733,128.688608,79.9,1916,94.69,1,수신
T00192,2,GLV-T11,2026-07-20 09:02:30,35.845746,128.688903,81.8,1897,94.91,1,수신
T00192,2,GLV-T11,2026-07-20 09:02:40,35.843713,128.689164,75.3,1839,95.14,1,수신
T00192,2,GLV-T11,2026-07-20 09:02:50,35.841811,128.689434,79.6,1907,95.35,1,수신
T00192,2,GLV-T11,2026-07-20 09:03:00,35.839883,128.689846,32.8,1398,95.57,1,수신
T00192,2,GLV-T11,2026-07-20 09:03:10,35.839059,128.690136,34.6,1374,95.66,1,수신
T00192,2,GLV-T11,2026-07-20 09:03:20,35.838285,128.69053,45.5,1474,95.76,1,수신
T00192,2,GLV-T11,2026-07-20 09:03:30,35.837261,128.691159,45.9,1481,95.88,1,수신
T00192,2,GLV-T11,2026-07-20 09:03:40,35.836301,128.691966,0,727,96.01,1,수신
T00192,2,GLV-T11,2026-07-20 09:03:50,35.836322,128.691971,51.5,1606,96.01,1,수신
T00192,2,GLV-T11,2026-07-20 09:04:00,35.835319,128.692961,40.4,1438,96.15,1,수신
T00192,2,GLV-T11,2026-07-20 09:04:10,35.834615,128.693852,36.3,1363,96.27,1,수신
T00192,2,GLV-T11,2026-07-20 09:04:20,35.834037,128.694699,36.2,1382,96.37,1,수신
T00192,2,GLV-T11,2026-07-20 09:04:30,35.833504,128.695559,41.9,1490,96.47,1,수신
T00192,2,GLV-T11,2026-07-20 09:04:40,35.832871,128.69666,34.1,1356,96.59,1,수신
T00192,2,GLV-T11,2026-07-20 09:04:50,35.83238,128.697506,36.9,1445,96.68,1,수신
T00192,2,GLV-T11,2026-07-20 09:05:00,35.831846,128.698414,39.6,1398,96.78,1,수신
T00192,2,GLV-T11,2026-07-20 09:05:10,35.831306,128.699444,35.9,1403,96.89,1,수신
T00192,2,GLV-T11,2026-07-20 09:05:20,35.830793,128.700373,80.4,1941,96.99,1,수신
T00192,2,GLV-T11,2026-07-20 09:05:30,35.829701,128.702401,73.3,1803,97.22,1,수신
T00192,2,GLV-T11,2026-07-20 09:05:40,35.82862,128.704307,80,1861,97.42,1,수신
T00192,2,GLV-T11,2026-07-20 09:05:50,35.827502,128.706324,74.2,1853,97.64,1,수신
T00192,2,GLV-T11,2026-07-20 09:06:00,35.826426,128.708156,72.9,1817,97.85,1,수신
T00192,2,GLV-T11,2026-07-20 09:06:10,35.825248,128.709839,80.5,1847,98.05,1,수신
T00192,2,GLV-T11,2026-07-20 09:06:20,35.823823,128.711662,77.7,1866,98.27,1,수신
T00192,2,GLV-T11,2026-07-20 09:06:30,35.822476,128.71338,76.9,1888,98.49,1,수신
T00192,2,GLV-T11,2026-07-20 09:06:40,35.821118,128.715077,75.3,1836,98.7,1,수신
T00192,2,GLV-T11,2026-07-20 09:06:50,35.819837,128.716724,83.3,1918,98.91,1,수신
T00192,2,GLV-T11,2026-07-20 09:07:00,35.818357,128.718567,78.5,1847,99.14,1,수신
T00192,2,GLV-T11,2026-07-20 09:07:10,35.816981,128.720308,71.3,1773,99.36,1,수신
T00192,2,GLV-T11,2026-07-20 09:07:20,35.815743,128.721872,77.2,1915,99.56,1,수신
T00192,2,GLV-T11,2026-07-20 09:07:30,35.814409,128.723547,82,1948,99.77,1,수신
T00192,2,GLV-T11,2026-07-20 09:07:40,35.812987,128.725384,77.1,1895,100,1,수신
T00192,2,GLV-T11,2026-07-20 09:07:50,35.811619,128.727072,71.4,1811,100.22,1,수신
T00192,2,GLV-T11,2026-07-20 09:08:00,35.810311,128.728539,77.4,1823,100.41,1,수신
T00192,2,GLV-T11,2026-07-20 09:08:10,35.808702,128.729783,72.7,1827,100.63,1,수신
T00192,2,GLV-T11,2026-07-20 09:08:20,35.806964,128.730616,80.9,1903,100.83,1,수신
T00192,2,GLV-T11,2026-07-20 09:08:30,35.805007,128.73111,78.1,1871,101.06,1,수신
T00192,2,GLV-T11,2026-07-20 09:08:40,35.803081,128.73151,82,1857,101.27,1,수신
T00192,2,GLV-T11,2026-07-20 09:08:50,35.80109,128.731953,80.5,1915,101.5,1,수신
T00192,2,GLV-T11,2026-07-20 09:09:00,35.79913,128.73254,70.7,1790,101.72,1,수신
T00192,2,GLV-T11,2026-07-20 09:09:10,35.797378,128.733053,72.3,1780,101.92,1,수신
T00192,2,GLV-T11,2026-07-20 09:09:20,35.79566,128.73359,76,1890,102.12,1,수신
T00192,2,GLV-T11,2026-07-20 09:09:30,35.793795,128.734108,84.1,1963,102.33,1,수신
T00192,2,GLV-T11,2026-07-20 09:09:40,35.791774,128.734709,79.6,1922,102.57,1,수신
T00192,2,GLV-T11,2026-07-20 09:09:50,35.789843,128.735294,72,1808,102.79,1,수신
T00192,2,GLV-T11,2026-07-20 09:10:00,35.788056,128.735659,79.4,1897,102.99,1,수신
T00192,2,GLV-T11,2026-07-20 09:10:10,35.786074,128.73596,71,1822,103.21,1,수신
T00192,2,GLV-T11,2026-07-20 09:10:20,35.784324,128.735942,80.9,1888,103.41,1,수신
T00192,2,GLV-T11,2026-07-20 09:10:30,35.782313,128.735839,84.2,1887,103.63,1,수신
T00192,2,GLV-T11,2026-07-20 09:10:40,35.780181,128.735406,76.1,1815,103.86,1,수신
T00192,2,GLV-T11,2026-07-20 09:10:50,35.778353,128.734846,77,1913,104.08,1,수신
T00192,2,GLV-T11,2026-07-20 09:11:00,35.776531,128.734057,85,1905,104.29,1,수신
T00192,2,GLV-T11,2026-07-20 09:11:10,35.774631,128.733046,72.3,1822,104.53,1,수신
T00192,2,GLV-T11,2026-07-20 09:11:20,35.772986,128.732131,79,1838,104.73,1,수신
T00192,2,GLV-T11,2026-07-20 09:11:30,35.771173,128.731108,80.9,1918,104.95,1,수신
T00192,2,GLV-T11,2026-07-20 09:11:40,35.769277,128.730188,84.6,1951,105.17,1,수신
T00192,2,GLV-T11,2026-07-20 09:11:50,35.767194,128.729732,77.1,1809,105.41,1,수신
T00192,2,GLV-T11,2026-07-20 09:12:00,35.765318,128.729854,78.9,1844,105.62,1,수신
T00192,2,GLV-T11,2026-07-20 09:12:10,35.763362,128.730441,69.2,1804,105.84,1,수신
T00192,2,GLV-T11,2026-07-20 09:12:20,35.761801,128.731334,75,1880,106.03,1,수신
T00192,2,GLV-T11,2026-07-20 09:12:30,35.760278,128.732657,71.3,1768,106.24,1,수신
T00192,2,GLV-T11,2026-07-20 09:12:40,35.758887,128.733953,81.2,1891,106.44,1,수신
T00192,2,GLV-T11,2026-07-20 09:12:50,35.757072,128.735146,76.9,1862,106.66,1,수신
T00192,2,GLV-T11,2026-07-20 09:13:00,35.75522,128.735751,75.9,1835,106.88,1,수신
T00192,2,GLV-T11,2026-07-20 09:13:10,35.753332,128.736114,80.1,1904,107.09,1,수신
T00192,2,GLV-T11,2026-07-20 09:13:20,35.751363,128.736523,72.5,1831,107.31,1,수신
T00192,2,GLV-T11,2026-07-20 09:13:30,35.749564,128.736902,74.4,1869,107.51,1,수신
T00192,2,GLV-T11,2026-07-20 09:13:40,35.747778,128.73727,83.8,1908,107.72,1,수신
T00192,2,GLV-T11,2026-07-20 09:13:50,35.74567,128.737686,75.4,1844,107.95,1,수신
T00192,2,GLV-T11,2026-07-20 09:14:00,35.743822,128.737875,78.7,1933,108.16,1,수신
T00192,2,GLV-T11,2026-07-20 09:14:10,35.741866,128.737561,86.3,1940,108.38,1,수신
T00192,2,GLV-T11,2026-07-20 09:14:20,35.739774,128.736972,81.1,1919,108.62,1,수신
T00192,2,GLV-T11,2026-07-20 09:14:30,35.737756,128.736487,70.7,1832,108.84,1,수신
T00192,2,GLV-T11,2026-07-20 09:14:40,35.736006,128.736259,80.6,1925,109.04,1,수신
T00192,2,GLV-T11,2026-07-20 09:14:50,35.733992,128.736417,78,1823,109.26,1,수신
T00192,2,GLV-T11,2026-07-20 09:15:00,35.732124,128.736998,76.5,1885,109.48,1,수신
T00192,2,GLV-T11,2026-07-20 09:15:10,35.730284,128.737575,79.8,1828,109.69,1,수신
T00192,2,GLV-T11,2026-07-20 09:15:20,35.728373,128.738278,79.6,1870,109.92,1,수신
T00192,2,GLV-T11,2026-07-20 09:15:30,35.726428,128.738924,80.7,1887,110.14,1,수신
T00192,2,GLV-T11,2026-07-20 09:15:40,35.724523,128.739644,84.2,1942,110.36,1,수신
T00192,2,GLV-T11,2026-07-20 09:15:50,35.722493,128.740342,74.1,1881,110.59,1,수신
T00192,2,GLV-T11,2026-07-20 09:16:00,35.720717,128.741009,83.5,1872,110.8,1,수신
T00192,2,GLV-T11,2026-07-20 09:16:10,35.718732,128.7417,74.5,1776,111.03,1,수신
T00192,2,GLV-T11,2026-07-20 09:16:20,35.716944,128.742411,71.9,1755,111.24,1,수신
T00192,2,GLV-T11,2026-07-20 09:16:30,35.715168,128.742936,79.8,1842,111.44,1,수신
T00192,2,GLV-T11,2026-07-20 09:16:40,35.713215,128.743052,78.7,1824,111.66,1,수신
T00192,2,GLV-T11,2026-07-20 09:16:50,35.711256,128.742792,70.4,1776,111.88,1,수신
T00192,2,GLV-T11,2026-07-20 09:17:00,35.709515,128.74238,84.1,1960,112.08,1,수신
T00192,2,GLV-T11,2026-07-20 09:17:10,35.707457,128.741941,70.7,1770,112.31,1,수신
T00192,2,GLV-T11,2026-07-20 09:17:20,35.705698,128.741553,77.4,1857,112.51,1,수신
T00192,2,GLV-T11,2026-07-20 09:17:30,35.703847,128.741109,72.5,1753,112.72,1,수신
T00192,2,GLV-T11,2026-07-20 09:17:40,35.702013,128.740709,83.9,1890,112.92,1,수신
T00192,2,GLV-T11,2026-07-20 09:17:50,35.699988,128.740233,79.9,1907,113.15,1,수신
T00192,2,GLV-T11,2026-07-20 09:18:00,35.698041,128.739796,81,1862,113.38,1,수신
T00192,2,GLV-T11,2026-07-20 09:18:10,35.69601,128.739386,83.5,1888,113.6,1,수신
T00192,2,GLV-T11,2026-07-20 09:18:20,35.693941,128.73927,72.9,1857,113.83,1,수신
T00192,2,GLV-T11,2026-07-20 09:18:30,35.692147,128.739483,79.7,1856,114.04,1,수신
T00192,2,GLV-T11,2026-07-20 09:18:40,35.690174,128.739982,74.1,1815,114.26,1,수신
T00192,2,GLV-T11,2026-07-20 09:18:50,35.688434,128.740779,84,1947,114.46,1,수신
T00192,2,GLV-T11,2026-07-20 09:19:00,35.68646,128.741662,75.8,1842,114.7,1,수신
T00192,2,GLV-T11,2026-07-20 09:19:10,35.684746,128.742497,82.1,1901,114.91,1,수신
T00192,2,GLV-T11,2026-07-20 09:19:20,35.682828,128.743421,78,1919,115.14,1,수신
T00192,2,GLV-T11,2026-07-20 09:19:30,35.680986,128.744224,86.1,1967,115.35,1,수신
T00192,2,GLV-T11,2026-07-20 09:19:40,35.678838,128.744654,71.3,1835,115.59,1,수신
T00192,2,GLV-T11,2026-07-20 09:19:50,35.677093,128.744846,70.6,1802,115.79,1,수신
T00192,2,GLV-T11,2026-07-20 09:20:00,35.675324,128.745003,79,1868,115.99,1,수신
T00192,2,GLV-T11,2026-07-20 09:20:10,35.673339,128.745199,86.3,1941,116.2,1,수신
T00192,2,GLV-T11,2026-07-20 09:20:20,35.671218,128.745434,73.6,1782,116.44,1,수신
T00192,2,GLV-T11,2026-07-20 09:20:30,35.669387,128.745641,76.8,1799,116.65,1,수신
T00192,2,GLV-T11,2026-07-20 09:20:40,35.667455,128.745746,84.1,1916,116.86,1,수신
T00192,2,GLV-T11,2026-07-20 09:20:50,35.665322,128.745679,78.5,1837,117.1,1,수신
T00192,2,GLV-T11,2026-07-20 09:21:00,35.663381,128.745612,77.9,1810,117.31,1,수신
T00192,2,GLV-T11,2026-07-20 09:21:10,35.661418,128.745519,82,1892,117.53,1,수신
T00192,2,GLV-T11,2026-07-20 09:21:20,35.659371,128.745472,83.1,1935,117.76,1,수신
T00192,2,GLV-T11,2026-07-20 09:21:30,35.657317,128.745704,81.5,1889,117.99,1,수신
T00192,2,GLV-T11,2026-07-20 09:21:40,35.655348,128.746233,79.9,1876,118.22,1,수신
T00192,2,GLV-T11,2026-07-20 09:21:50,35.653478,128.747136,75.3,1826,118.44,1,수신
T00192,2,GLV-T11,2026-07-20 09:22:00,35.651826,128.748214,84.6,1888,118.65,1,수신
T00192,2,GLV-T11,2026-07-20 09:22:10,35.649957,128.749392,81.1,1916,118.88,1,수신
T00192,2,GLV-T11,2026-07-20 09:22:20,35.647992,128.749975,78.4,1846,119.11,1,수신
T00192,2,GLV-T11,2026-07-20 09:22:30,35.645995,128.750068,70.7,1804,119.32,1,수신
T00192,2,GLV-T11,2026-07-20 09:22:40,35.644262,128.749838,82.2,1937,119.52,1,수신
T00192,2,GLV-T11,2026-07-20 09:22:50,35.642218,128.750051,78,1813,119.75,1,수신
T00192,2,GLV-T11,2026-07-20 09:23:00,35.640346,128.750711,76.2,1876,119.97,1,수신
T00192,2,GLV-T11,2026-07-20 09:23:10,35.638662,128.751811,81.5,1860,120.18,1,수신
T00192,2,GLV-T11,2026-07-20 09:23:20,35.637091,128.753344,81.8,1959,120.4,1,수신
T00192,2,GLV-T11,2026-07-20 09:23:30,35.635535,128.75497,79,1931,120.63,1,수신
T00192,2,GLV-T11,2026-07-20 09:23:40,35.633993,128.756532,75.6,1901,120.85,1,수신
T00192,2,GLV-T11,2026-07-20 09:23:50,35.632587,128.758087,87.2,1919,121.06,1,수신
T00192,2,GLV-T11,2026-07-20 09:24:00,35.630834,128.759677,80.3,1842,121.3,1,수신
T00192,2,GLV-T11,2026-07-20 09:24:10,35.629113,128.760909,76,1895,121.53,1,수신
T00192,2,GLV-T11,2026-07-20 09:24:20,35.627364,128.761727,80.8,1878,121.74,1,수신
T00192,2,GLV-T11,2026-07-20 09:24:30,35.625394,128.762434,80,1930,121.96,1,수신
T00192,2,GLV-T11,2026-07-20 09:24:40,35.623489,128.763198,79.1,1903,122.18,1,수신
T00192,2,GLV-T11,2026-07-20 09:24:50,35.621627,128.763886,82.8,1940,122.4,1,수신
T00192,2,GLV-T11,2026-07-20 09:25:00,35.619629,128.764636,86.2,1943,122.63,1,수신
T00192,2,GLV-T11,2026-07-20 09:25:10,35.617585,128.765491,80.2,1919,122.87,1,수신
T00192,2,GLV-T11,2026-07-20 09:25:20,35.615681,128.766316,71.9,1817,123.1,1,수신
T00192,2,GLV-T11,2026-07-20 09:25:30,35.613999,128.767129,73,1795,123.29,1,수신
T00192,2,GLV-T11,2026-07-20 09:25:40,35.612298,128.767878,81.4,1921,123.5,1,수신
T00192,2,GLV-T11,2026-07-20 09:25:50,35.610382,128.768553,73.2,1861,123.72,1,수신
T00192,2,GLV-T11,2026-07-20 09:26:00,35.608576,128.769015,78.4,1914,123.93,1,수신
T00192,2,GLV-T11,2026-07-20 09:26:10,35.606602,128.769333,78.2,1828,124.14,1,수신
T00192,2,GLV-T11,2026-07-20 09:26:20,35.604682,128.769504,70.2,1753,124.36,1,수신
T00192,2,GLV-T11,2026-07-20 09:26:30,35.602914,128.769455,82.5,1914,124.56,1,수신
T00192,2,GLV-T11,2026-07-20 09:26:40,35.600858,128.769311,77,1863,124.79,1,수신
T00192,2,GLV-T11,2026-07-20 09:26:50,35.598966,128.768954,79.8,1918,125,1,수신
T00192,2,GLV-T11,2026-07-20 09:27:00,35.596991,128.76851,72.8,1835,125.22,1,수신
T00192,2,GLV-T11,2026-07-20 09:27:10,35.595235,128.768166,74,1789,125.42,1,수신
T00192,2,GLV-T11,2026-07-20 09:27:20,35.593361,128.76781,80.9,1889,125.63,1,수신
T00192,2,GLV-T11,2026-07-20 09:27:30,35.591384,128.767419,80.7,1906,125.85,1,수신
T00192,2,GLV-T11,2026-07-20 09:27:40,35.58937,128.767197,80.2,1860,126.08,1,수신
T00192,2,GLV-T11,2026-07-20 09:27:50,35.58736,128.767236,76.9,1894,126.3,1,수신
T00192,2,GLV-T11,2026-07-20 09:28:00,35.585452,128.767535,77.8,1838,126.51,1,수신
T00192,2,GLV-T11,2026-07-20 09:28:10,35.583618,128.76813,87.8,1923,126.73,1,수신
T00192,2,GLV-T11,2026-07-20 09:28:20,35.581559,128.769034,72.9,1778,126.97,1,수신
T00192,2,GLV-T11,2026-07-20 09:28:30,35.579893,128.769973,73.6,1779,127.18,1,수신
T00192,2,GLV-T11,2026-07-20 09:28:40,35.578328,128.771159,78.9,1924,127.38,1,수신
T00192,2,GLV-T11,2026-07-20 09:28:50,35.576616,128.77245,76.4,1794,127.6,1,수신
T00192,2,GLV-T11,2026-07-20 09:29:00,35.575014,128.773681,79.9,1854,127.81,1,수신
T00192,2,GLV-T11,2026-07-20 09:29:10,35.573362,128.774958,75.8,1896,128.03,1,수신
T00192,2,GLV-T11,2026-07-20 09:29:20,35.571747,128.776239,76.1,1884,128.24,1,수신
T00192,2,GLV-T11,2026-07-20 09:29:30,35.570129,128.777481,76.8,1880,128.46,1,수신
T00192,2,GLV-T11,2026-07-20 09:29:40,35.568468,128.778701,74.6,1782,128.67,1,수신
T00192,2,GLV-T11,2026-07-20 09:29:50,35.566924,128.779926,78.3,1852,128.88,1,수신
T00192,2,GLV-T11,2026-07-20 09:30:00,35.565228,128.781227,77.6,1918,129.09,1,수신
T00192,2,GLV-T11,2026-07-20 09:30:10,35.563605,128.782488,86.2,1948,129.31,1,수신
T00192,2,GLV-T11,2026-07-20 09:30:20,35.561786,128.783879,69.3,1800,129.55,1,수신
T00192,2,GLV-T11,2026-07-20 09:30:30,35.560315,128.785023,69.3,1820,129.74,1,수신
T00192,2,GLV-T11,2026-07-20 09:30:40,35.558789,128.78607,72,1852,129.93,1,수신
T00192,2,GLV-T11,2026-07-20 09:30:50,35.557235,128.787083,76.9,1882,130.13,1,수신
T00192,2,GLV-T11,2026-07-20 09:31:00,35.555467,128.788055,72.5,1837,130.35,1,수신
T00192,2,GLV-T11,2026-07-20 09:31:10,35.553788,128.788935,76.2,1891,130.55,1,수신
T00192,2,GLV-T11,2026-07-20 09:31:20,35.552023,128.789695,74.1,1884,130.76,1,수신
T00192,2,GLV-T11,2026-07-20 09:31:30,35.550215,128.790368,69.2,1727,130.97,1,수신
T00192,2,GLV-T11,2026-07-20 09:31:40,35.548565,128.790942,82.3,1911,131.16,1,수신
T00192,2,GLV-T11,2026-07-20 09:31:50,35.546571,128.791406,79.9,1940,131.39,1,수신
T00192,2,GLV-T11,2026-07-20 09:32:00,35.544577,128.79179,76.7,1913,131.61,1,수신
T00192,2,GLV-T11,2026-07-20 09:32:10,35.542714,128.792119,77.2,1809,131.82,1,수신
T00192,2,GLV-T11,2026-07-20 09:32:20,35.540759,128.792403,77.1,1900,132.04,1,수신
T00192,2,GLV-T11,2026-07-20 09:32:30,35.538879,128.79272,82.6,1882,132.25,1,수신
T00192,2,GLV-T11,2026-07-20 09:32:40,35.536826,128.793026,82.3,1947,132.48,1,수신
T00192,2,GLV-T11,2026-07-20 09:32:50,35.534769,128.793329,78.3,1827,132.71,1,수신
T00192,2,GLV-T11,2026-07-20 09:33:00,35.532851,128.793626,77.8,1885,132.93,1,수신
T00192,2,GLV-T11,2026-07-20 09:33:10,35.530899,128.793932,81.9,1862,133.14,1,수신
T00192,2,GLV-T11,2026-07-20 09:33:20,35.528848,128.79422,71.9,1794,133.37,1,수신
T00192,2,GLV-T11,2026-07-20 09:33:30,35.527087,128.794503,79.6,1901,133.57,1,수신
T00192,2,GLV-T11,2026-07-20 09:33:40,35.525148,128.794784,80.3,1926,133.79,1,수신
T00192,2,GLV-T11,2026-07-20 09:33:50,35.52313,128.795087,82.7,1907,134.01,1,수신
T00192,2,GLV-T11,2026-07-20 09:34:00,35.521096,128.795435,69.5,1751,134.24,1,수신
T00192,2,GLV-T11,2026-07-20 09:34:10,35.519348,128.79567,81.4,1849,134.44,1,수신
T00192,2,GLV-T11,2026-07-20 09:34:20,35.517323,128.795985,88,1963,134.66,1,수신
T00192,2,GLV-T11,2026-07-20 09:34:30,35.515146,128.796316,76.3,1825,134.91,1,수신
T00192,2,GLV-T11,2026-07-20 09:34:40,35.513235,128.796586,71.2,1853,135.12,1,수신
T00192,2,GLV-T11,2026-07-20 09:34:50,35.511484,128.796805,80.5,1858,135.32,1,수신
T00192,2,GLV-T11,2026-07-20 09:35:00,35.509497,128.796567,77,1848,135.54,1,수신
T00192,2,GLV-T11,2026-07-20 09:35:10,35.507656,128.795944,72.9,1766,135.76,1,수신
T00192,2,GLV-T11,2026-07-20 09:35:20,35.505967,128.795017,80.6,1899,135.96,1,수신
T00192,2,GLV-T11,2026-07-20 09:35:30,35.50434,128.793649,76.8,1800,136.18,1,수신
T00192,2,GLV-T11,2026-07-20 09:35:40,35.502919,128.792072,78.9,1858,136.4,1,수신
T00192,2,GLV-T11,2026-07-20 09:35:50,35.501456,128.790357,78.5,1838,136.61,1,수신
T00192,2,GLV-T11,2026-07-20 09:36:00,35.500058,128.788752,74.1,1815,136.83,1,수신
T00192,2,GLV-T11,2026-07-20 09:36:10,35.498704,128.787143,76.3,1864,137.04,1,수신
T00192,2,GLV-T11,2026-07-20 09:36:20,35.497337,128.785519,71.1,1770,137.25,1,수신
T00192,2,GLV-T11,2026-07-20 09:36:30,35.495939,128.784182,77.2,1866,137.45,1,수신
T00192,2,GLV-T11,2026-07-20 09:36:40,35.494235,128.783065,76.7,1843,137.66,1,수신
T00192,2,GLV-T11,2026-07-20 09:36:50,35.492525,128.782004,74,1765,137.88,1,수신
T00192,2,GLV-T11,2026-07-20 09:37:00,35.490874,128.780969,70.7,1759,138.08,1,수신
T00192,2,GLV-T11,2026-07-20 09:37:10,35.489308,128.780021,80.9,1864,138.28,1,수신
T00192,2,GLV-T11,2026-07-20 09:37:20,35.487487,128.77891,78.4,1896,138.5,1,수신
T00192,2,GLV-T11,2026-07-20 09:37:30,35.485727,128.777833,79.3,1927,138.72,1,수신
T00192,2,GLV-T11,2026-07-20 09:37:40,35.483922,128.776812,77.2,1858,138.94,1,수신
T00192,2,GLV-T11,2026-07-20 09:37:50,35.48216,128.775937,78.7,1830,139.15,1,수신
T00192,2,GLV-T11,2026-07-20 09:38:00,35.480284,128.775252,74.7,1829,139.37,1,수신
T00192,2,GLV-T11,2026-07-20 09:38:10,35.478449,128.774761,79.4,1840,139.58,1,수신
T00192,2,GLV-T11,2026-07-20 09:38:20,35.476481,128.774307,84.4,1903,139.8,1,수신
T00192,2,GLV-T11,2026-07-20 09:38:30,35.474425,128.774063,73.8,1847,140.04,1,수신
T00192,2,GLV-T11,2026-07-20 09:38:40,35.47256,128.773927,71.3,1743,140.24,1,수신
T00192,2,GLV-T11,2026-07-20 09:38:50,35.470802,128.773725,82.4,1920,140.44,1,수신
T00192,2,GLV-T11,2026-07-20 09:39:00,35.468714,128.773583,82.7,1976,140.67,1,수신
T00192,2,GLV-T11,2026-07-20 09:39:10,35.466691,128.773344,83.7,1888,140.9,1,수신
T00192,2,GLV-T11,2026-07-20 09:39:20,35.464575,128.773186,75.6,1814,141.13,1,수신
T00192,2,GLV-T11,2026-07-20 09:39:30,35.462682,128.772971,77,1906,141.34,1,수신
T00192,2,GLV-T11,2026-07-20 09:39:40,35.46077,128.772774,78.3,1903,141.55,1,수신
T00192,2,GLV-T11,2026-07-20 09:39:50,35.458833,128.772738,80.5,1922,141.77,1,수신
T00192,2,GLV-T11,2026-07-20 09:40:00,35.456812,128.772782,72.1,1830,141.99,1,수신
T00192,2,GLV-T11,2026-07-20 09:40:10,35.455045,128.772935,75.6,1891,142.2,1,수신
T00192,2,GLV-T11,2026-07-20 09:40:20,35.453156,128.773218,85.4,1928,142.41,1,수신
T00192,2,GLV-T11,2026-07-20 09:40:30,35.451087,128.773755,75.3,1785,142.64,1,수신
T00192,2,GLV-T11,2026-07-20 09:40:40,35.449231,128.77425,73.2,1829,142.85,1,수신
T00192,2,GLV-T11,2026-07-20 09:40:50,35.447473,128.774877,87.4,1940,143.05,1,수신
T00192,2,GLV-T11,2026-07-20 09:41:00,35.445393,128.775734,73.2,1839,143.3,1,수신
T00192,2,GLV-T11,2026-07-20 09:41:10,35.443718,128.776557,77.6,1858,143.5,1,수신
T00192,2,GLV-T11,2026-07-20 09:41:20,35.441872,128.777348,71.7,1857,143.72,1,수신
T00192,2,GLV-T11,2026-07-20 09:41:30,35.440188,128.778129,69.3,1768,143.92,1,수신
T00192,2,GLV-T11,2026-07-20 09:41:40,35.4386,128.778901,71.1,1837,144.11,1,수신
T00192,2,GLV-T11,2026-07-20 09:41:50,35.436923,128.779647,86.8,1967,144.31,1,수신
T00192,2,GLV-T11,2026-07-20 09:42:00,35.434881,128.780601,83.3,1966,144.55,1,수신
T00192,2,GLV-T11,2026-07-20 09:42:10,35.432949,128.781476,71.5,1755,144.78,1,수신
T00192,2,GLV-T11,2026-07-20 09:42:20,35.431241,128.782234,70.3,1741,144.98,1,수신
T00192,2,GLV-T11,2026-07-20 09:42:30,35.429655,128.783028,74.9,1845,145.17,1,수신
T00192,2,GLV-T11,2026-07-20 09:42:40,35.427869,128.783851,87.3,2028,145.38,1,수신
T00192,2,GLV-T11,2026-07-20 09:42:50,35.425911,128.784999,76.2,1794,145.62,1,수신
T00192,2,GLV-T11,2026-07-20 09:43:00,35.424212,128.786084,79.3,1914,145.83,1,수신
T00192,2,GLV-T11,2026-07-20 09:43:10,35.422579,128.787409,73.9,1802,146.05,1,수신
T00192,2,GLV-T11,2026-07-20 09:43:20,35.421049,128.788705,79.2,1832,146.26,1,수신
T00192,2,GLV-T11,2026-07-20 09:43:30,35.419477,128.790197,79.5,1940,146.48,1,수신
T00192,2,GLV-T11,2026-07-20 09:43:40,35.417916,128.791669,74.4,1796,146.7,1,수신
T00192,2,GLV-T11,2026-07-20 09:43:50,35.416438,128.793008,83,1928,146.91,1,수신
T00192,2,GLV-T11,2026-07-20 09:44:00,35.41477,128.794563,85.5,1954,147.14,1,수신
T00192,2,GLV-T11,2026-07-20 09:44:10,35.41307,128.796177,86.9,2010,147.38,1,수신
T00192,2,GLV-T11,2026-07-20 09:44:20,35.411328,128.797748,71.7,1855,147.62,1,수신
T00192,2,GLV-T11,2026-07-20 09:44:30,35.409941,128.799109,80.8,1902,147.82,1,수신
T00192,2,GLV-T11,2026-07-20 09:44:40,35.408533,128.800909,81.8,1948,148.04,1,수신
T00192,2,GLV-T11,2026-07-20 09:44:50,35.407514,128.803067,81.8,1866,148.27,1,수신
T00192,2,GLV-T11,2026-07-20 09:45:00,35.406594,128.805317,74.6,1807,148.49,1,수신
T00192,2,GLV-T11,2026-07-20 09:45:10,35.405695,128.807355,80.9,1914,148.7,1,수신
T00192,2,GLV-T11,2026-07-20 09:45:20,35.404794,128.809533,83.7,1987,148.93,1,수신
T00192,2,GLV-T11,2026-07-20 09:45:30,35.403861,128.81181,80.9,1957,149.16,1,수신
T00192,2,GLV-T11,2026-07-20 09:45:40,35.402904,128.814019,88.3,1957,149.38,1,수신
T00192,2,GLV-T11,2026-07-20 09:45:50,35.401902,128.816436,77.3,1854,149.63,1,수신
T00192,2,GLV-T11,2026-07-20 09:46:00,35.40102,128.81852,76.3,1898,149.84,1,수신
T00192,2,GLV-T11,2026-07-20 09:46:10,35.400173,128.820625,69,1746,150.06,1,수신
