vehicle_id,date,report_time,speed_kmh,distance_km,result,addr_jibun,addr_poi,voltage,load_state_raw
SB-000012,2026-08-12,2026-08-12 10:02:10,0,22,급정지,전라남도 광양시 금호동 803(95m 범위),전라남도 광양시 금호동 우리은행365(330m ↘),26.9,공차
SB-000012,2026-08-12,2026-08-12 10:02:52,32,22,DTG 데이터,전라남도 광양시 금호동 642(68m 범위),전라남도 광양시 금호동 피엠에스(410m ←),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:04:21,65,23,급가속,전라남도 광양시 금호동 642-1(162m 범위),전라남도 광양시 금호동 피엠에스(467m →),27.8,공차
SB-000012,2026-08-12,2026-08-12 10:04:52,34,23,DTG 데이터,전라남도 광양시 금호동 642-1(317m 범위),전라남도 광양시 금호동 피엠에스(499m →),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:05:12,134,23,급가속,전라남도 광양시 금호동 662(435m 범위),주변에 특정 건물이 없습니다,27.8,공차
SB-000012,2026-08-12,2026-08-12 10:05:14,7,23,급감속,전라남도 광양시 금호동 662(435m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000012,2026-08-12,2026-08-12 10:06:52,30,24,DTG 데이터,전라남도 광양시 금호동 663(84m 범위),전라남도 광양시 금호동 포스코광양제철소(364m →),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:08:52,23,25,DTG 데이터,전라남도 광양시 금호동 791(338m 범위),주변에 특정 건물이 없습니다,27.6,공차
SB-000012,2026-08-12,2026-08-12 10:10:52,0,25,DTG 데이터,전라남도 광양시 금호동 791(156m 범위),전라남도 광양시 금호동 2문(31m ↘),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:12:52,45,26,DTG 데이터,전라남도 광양시 태인동 267-3(61m 범위),전라남도 광양시 태인동 동원로엑스(47m ←),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:14:47,225,27,급출발,전라남도 광양시 태인동 1656-6(80m 범위),전라남도 광양시 태인동 동아스틸(84m ↓),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:14:50,113,27,급감속,전라남도 광양시 태인동 1656-6(81m 범위),전라남도 광양시 태인동 동아스틸(84m ↓),26.8,공차
SB-000012,2026-08-12,2026-08-12 10:14:50,0,27,Key Off,전라남도 광양시 태인동 1656-6(81m 범위),전라남도 광양시 태인동 동아스틸(84m ↓),26.6,공차
SB-000012,2026-08-12,2026-08-12 10:18:16,0,27,Key On,전라남도 광양시 태인동 1656-6(81m 범위),전라남도 광양시 태인동 동아스틸(84m ↓),26.4,공차
SB-000012,2026-08-12,2026-08-12 10:18:52,5,27,DTG 데이터,전라남도 광양시 태인동 1656-6(81m 범위),전라남도 광양시 태인동 동아스틸(85m ↓),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:20:52,50,29,DTG 데이터,전라남도 광양시 태인동 303-35(34m 범위),전라남도 광양시 태인동 태인장내배수펌프장(25m →),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:22:52,0,29,DTG 데이터,전라남도 광양시 금호동 791(60m 범위),전라남도 광양시 금호동 태인교삼거리(61m ←),27.7,공차
SB-000012,2026-08-12,2026-08-12 10:23:15,15,29,급감속,전라남도 광양시 금호동 791(61m 범위),전라남도 광양시 금호동 태인교삼거리(62m ←),27.7,공차
SB-000012,2026-08-12,2026-08-12 10:24:52,28,29,DTG 데이터,전라남도 광양시 금호동 800(316m 범위),전라남도 광양시 금호동 2문(269m ↙),27.7,공차
SB-000012,2026-08-12,2026-08-12 10:26:45,122,30,급감속,전라남도 광양시 금호동 658(121m 범위),전라남도 광양시 금호동 정문(191m ↘),26.9,공차
SB-000012,2026-08-12,2026-08-12 10:26:45,190,30,급출발,전라남도 광양시 금호동 658(122m 범위),전라남도 광양시 금호동 정문(191m ↘),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:26:45,0,30,Key Off,전라남도 광양시 금호동 658(121m 범위),전라남도 광양시 금호동 정문(191m ↘),25.8,공차
SB-000012,2026-08-12,2026-08-12 10:28:37,122,30,Key On,전라남도 광양시 금호동 658(121m 범위),전라남도 광양시 금호동 정문(191m ↘),26.5,공차
SB-000012,2026-08-12,2026-08-12 10:28:46,121,30,급출발,전라남도 광양시 금호동 658(117m 범위),전라남도 광양시 금호동 정문(187m ↘),26.4,공차
SB-000012,2026-08-12,2026-08-12 10:28:48,6,30,급감속,전라남도 광양시 금호동 658(117m 범위),전라남도 광양시 금호동 정문(187m ↘),27.1,공차
SB-000012,2026-08-12,2026-08-12 10:28:52,10,30,DTG 데이터,전라남도 광양시 금호동 658(109m 범위),전라남도 광양시 금호동 정문(179m ↘),27.4,공차
SB-000012,2026-08-12,2026-08-12 10:30:52,0,31,DTG 데이터,전라남도 광양시 금호동 636(234m 범위),전라남도 광양시 금호동 1문(404m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:32:52,0,31,DTG 데이터,전라남도 광양시 금호동 636(330m 범위),전라남도 광양시 금호동 광일엔지니어링(343m ↖),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:34:52,0,31,DTG 데이터,전라남도 광양시 금호동 636(368m 범위),전라남도 광양시 금호동 광일엔지니어링(314m ↖),27.8,공차
SB-000012,2026-08-12,2026-08-12 10:36:52,27,31,DTG 데이터,전라남도 광양시 금호동 631(429m 범위),전라남도 광양시 금호동 포렌(376m ←),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:38:52,35,32,DTG 데이터,전라남도 광양시 금호동 635(62m 범위),전라남도 광양시 금호동 광일엔지니어링(487m ↙),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:40:52,33,33,DTG 데이터,전라남도 광양시 금호동 656(68m 범위),전라남도 광양시 금호동 한유엘엔에스(189m ↗),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:42:52,5,34,DTG 데이터,전라남도 광양시 금호동 803(100m 범위),전라남도 광양시 금호동 포스코플로우(321m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:42:54,231,34,급가속,전라남도 광양시 금호동 803(98m 범위),전라남도 광양시 금호동 우리은행365(322m ↘),27.4,공차
SB-000012,2026-08-12,2026-08-12 10:42:55,0,34,Key Off,전라남도 광양시 금호동 803(97m 범위),전라남도 광양시 금호동 우리은행365(323m ↘),26.6,공차
SB-000012,2026-08-12,2026-08-12 10:43:38,231,34,Key On,전라남도 광양시 금호동 803(97m 범위),전라남도 광양시 금호동 우리은행365(323m ↘),26.5,공차
SB-000012,2026-08-12,2026-08-12 10:44:52,35,34,DTG 데이터,전라남도 광양시 금호동 671(157m 범위),전라남도 광양시 금호동 피엠에스(200m ←),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:46:52,2,35,DTG 데이터,전라남도 광양시 금호동 662(439m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000012,2026-08-12,2026-08-12 10:48:40,41,36,급가속,전라남도 광양시 금호동 663(89m 범위),전라남도 광양시 금호동 포스코광양제철소(373m →),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:48:43,22,36,급감속,전라남도 광양시 금호동 663(82m 범위),전라남도 광양시 금호동 포스코광양제철소(372m →),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:48:52,9,36,DTG 데이터,전라남도 광양시 금호동 663(55m 범위),전라남도 광양시 금호동 포스코광양제철소(371m →),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:50:51,46,37,급가속,전라남도 광양시 금호동 791(264m 범위),전라남도 광양시 금호동 2문(176m ↓),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:50:54,17,37,급감속,전라남도 광양시 금호동 791(260m 범위),전라남도 광양시 금호동 2문(171m ↓),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:50:54,46,37,DTG 데이터,전라남도 광양시 금호동 791(264m 범위),전라남도 광양시 금호동 2문(176m ↓),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:51:07,20,37,급감속,전라남도 광양시 금호동 791(238m 범위),전라남도 광양시 금호동 2문(146m ↓),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:52:53,21,38,DTG 데이터,전라남도 광양시 태인동 1664-4(22m 범위),전라남도 광양시 태인동 버스정류장(20m ↗),27.8,공차
SB-000012,2026-08-12,2026-08-12 10:54:52,46,38,DTG 데이터,전라남도 광양시 태인동 303-37(37m 범위),전라남도 광양시 태인동 대운(53m ↓),27.8,공차
SB-000012,2026-08-12,2026-08-12 10:56:53,23,40,DTG 데이터,전라남도 광양시 태인동 28-227(4m 범위),전라남도 광양시 태인동 동산운수(52m ↙),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:58:06,92,40,급가속,전라남도 광양시 태인동 1752(64m 범위),전라남도 광양시 태인동 심팩메탈(79m ↗),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:58:08,20,40,급감속,전라남도 광양시 태인동 1752(59m 범위),전라남도 광양시 태인동 심팩메탈(76m ↗),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:58:35,68,41,급가속,전라남도 광양시 태인동 1714(68m 범위),전라남도 광양시 태인동 엔시스(74m ↑),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:58:37,20,41,급감속,전라남도 광양시 태인동 1714(73m 범위),전라남도 광양시 태인동 엔시스(74m ↑),27.6,공차
SB-000012,2026-08-12,2026-08-12 10:58:42,32,41,급가속,전라남도 광양시 태인동 1688(83m 범위),전라남도 광양시 태인동 엔시스(86m ↑),27.5,공차
SB-000012,2026-08-12,2026-08-12 10:58:44,14,41,급감속,전라남도 광양시 태인동 1688(86m 범위),전라남도 광양시 태인동 엔시스(89m ↑),27.7,공차
SB-000012,2026-08-12,2026-08-12 10:58:52,8,41,DTG 데이터,전라남도 광양시 태인동 1714(104m 범위),전라남도 광양시 태인동 엔시스(108m ↑),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:00:52,0,41,DTG 데이터,전라남도 광양시 태인동 1714(130m 범위),전라남도 광양시 태인동 엔시스(142m ↑),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:02:52,26,41,DTG 데이터,전라남도 광양시 태인동 1750(62m 범위),전라남도 광양시 태인동 동아스틸광양(107m ↗),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:04:52,9,41,DTG 데이터,전라남도 광양시 태인동 1694(70m 범위),전라남도 광양시 태인동 대주기업(46m ↖),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:06:52,14,42,DTG 데이터,전라남도 광양시 태인동 28-196(23m 범위),전라남도 광양시 태인동 버스정류장(31m ↓),27.5,공차
SB-000012,2026-08-12,2026-08-12 11:08:52,0,43,DTG 데이터,전라남도 광양시 태인동 1653-2(50m 범위),전라남도 광양시 태인동 SK엔크린(41m ↓),27.5,공차
SB-000012,2026-08-12,2026-08-12 11:10:53,36,44,DTG 데이터,전라남도 광양시 태인동 1664-4(12m 범위),전라남도 광양시 태인동 버스정류장(14m ↗),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:11:36,47,44,급가속,전라남도 광양시 금호동 791(50m 범위),전라남도 광양시 금호동 태인교삼거리(51m ←),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:11:38,6,44,급감속,전라남도 광양시 금호동 791(52m 범위),전라남도 광양시 금호동 태인교삼거리(53m ←),27.8,공차
SB-000012,2026-08-12,2026-08-12 11:12:52,0,44,DTG 데이터,전라남도 광양시 금호동 791(74m 범위),전라남도 광양시 금호동 2문(74m →),27.4,공차
SB-000012,2026-08-12,2026-08-12 11:13:19,40,44,급가속,전라남도 광양시 금호동 791(143m 범위),전라남도 광양시 금호동 2문(25m ↑),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:13:22,26,44,급감속,전라남도 광양시 금호동 791(150m 범위),전라남도 광양시 금호동 2문(22m ↖),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:13:27,90,44,급가속,전라남도 광양시 금호동 791(161m 범위),전라남도 광양시 금호동 2문(13m ←),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:13:29,7,44,급감속,전라남도 광양시 금호동 791(161m 범위),전라남도 광양시 금호동 2문(13m ←),27.5,공차
SB-000012,2026-08-12,2026-08-12 11:13:36,154,44,급출발,전라남도 광양시 금호동 791(165m 범위),전라남도 광양시 금호동 2문(18m ↙),27.8,공차
SB-000012,2026-08-12,2026-08-12 11:13:38,117,44,급감속,전라남도 광양시 금호동 791(165m 범위),전라남도 광양시 금호동 2문(18m ↙),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:13:38,0,44,급정지,전라남도 광양시 금호동 791(165m 범위),전라남도 광양시 금호동 2문(18m ↙),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:14:52,33,45,DTG 데이터,전라남도 광양시 금호동 637(241m 범위),전라남도 광양시 금호동 버스정류장(317m ↙),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:16:52,38,46,DTG 데이터,전라남도 광양시 금호동 636(226m 범위),전라남도 광양시 금호동 1문(337m ↘),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:18:52,0,47,DTG 데이터,전라남도 광양시 금호동 636(416m 범위),전라남도 광양시 금호동 1문(412m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:20:52,0,47,DTG 데이터,전라남도 광양시 금호동 636(415m 범위),전라남도 광양시 금호동 1문(413m ↘),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:21:15,33,47,급가속,전라남도 광양시 금호동 636(426m 범위),전라남도 광양시 금호동 광일엔지니어링(407m ↖),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:21:18,10,47,급감속,전라남도 광양시 금호동 636(425m 범위),전라남도 광양시 금호동 광일엔지니어링(407m ↖),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:22:52,0,47,DTG 데이터,전라남도 광양시 금호동 636(416m 범위),전라남도 광양시 금호동 1문(404m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:24:52,0,47,DTG 데이터,전라남도 광양시 금호동 636(421m 범위),전라남도 광양시 금호동 1문(408m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:26:38,0,47,공회전감지,전라남도 광양시 금호동 636(421m 범위),전라남도 광양시 금호동 1문(408m ↘),27.4,공차
SB-000012,2026-08-12,2026-08-12 11:26:42,3,47,공회전종료,전라남도 광양시 금호동 636(424m 범위),전라남도 광양시 금호동 1문(413m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:26:51,11,47,DTG 데이터,전라남도 광양시 금호동 636(441m 범위),전라남도 광양시 금호동 포렌(406m ↖),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:28:52,0,47,DTG 데이터,전라남도 광양시 금호동 631(147m 범위),전라남도 광양시 금호동 광일엔지니어링(429m ←),27.5,공차
SB-000012,2026-08-12,2026-08-12 11:30:52,40,48,DTG 데이터,전라남도 광양시 금호동 657(101m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000012,2026-08-12,2026-08-12 11:32:52,2,49,DTG 데이터,전라남도 광양시 금호동 634(64m 범위),전라남도 광양시 금호동 광양제품부두점(115m ↗),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:34:52,0,49,DTG 데이터,전라남도 광양시 금호동 803(100m 범위),전라남도 광양시 금호동 우리은행365(317m ↘),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:36:14,220,49,급출발,전라남도 광양시 금호동 803(101m 범위),전라남도 광양시 금호동 우리은행365(318m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:36:16,10,49,급감속,전라남도 광양시 금호동 803(99m 범위),전라남도 광양시 금호동 포스코플로우(320m ↘),27.4,공차
SB-000012,2026-08-12,2026-08-12 11:36:16,155,49,급감속,전라남도 광양시 금호동 803(100m 범위),전라남도 광양시 금호동 포스코플로우(319m ↘),27.4,공차
SB-000012,2026-08-12,2026-08-12 11:36:43,231,49,급가속,전라남도 광양시 금호동 803(96m 범위),전라남도 광양시 금호동 포스코플로우(329m ↘),27.8,공차
SB-000012,2026-08-12,2026-08-12 11:36:49,0,49,Key Off,전라남도 광양시 금호동 803(96m 범위),전라남도 광양시 금호동 우리은행365(329m ↘),26.6,공차
SB-000012,2026-08-12,2026-08-12 11:37:25,231,49,Key On,전라남도 광양시 금호동 803(96m 범위),전라남도 광양시 금호동 포스코플로우(329m ↘),26.3,공차
SB-000012,2026-08-12,2026-08-12 11:38:54,38,50,DTG 데이터,전라남도 광양시 금호동 671(51m 범위),전라남도 광양시 금호동 피엠에스(98m ↙),27.5,공차
SB-000012,2026-08-12,2026-08-12 11:40:53,0,51,DTG 데이터,전라남도 광양시 금호동 662(442m 범위),주변에 특정 건물이 없습니다,27.5,공차
SB-000012,2026-08-12,2026-08-12 11:42:53,17,52,DTG 데이터,전라남도 광양시 금호동 663(37m 범위),전라남도 광양시 금호동 포스코광양제철소(365m →),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:44:54,23,53,DTG 데이터,전라남도 광양시 금호동 791(298m 범위),전라남도 광양시 금호동 2문(214m ↓),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:45:00,21,53,급가속,전라남도 광양시 금호동 791(270m 범위),전라남도 광양시 금호동 2문(182m ↓),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:45:03,8,53,급감속,전라남도 광양시 금호동 791(268m 범위),전라남도 광양시 금호동 2문(181m ↓),27.5,공차
SB-000012,2026-08-12,2026-08-12 11:46:54,9,53,DTG 데이터,전라남도 광양시 금호동 791(200m 범위),전라남도 광양시 금호동 2문(99m ↓),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:48:54,21,53,DTG 데이터,전라남도 광양시 금호동 791(34m 범위),전라남도 광양시 금호동 태인교삼거리(29m ←),27.5,공차
SB-000012,2026-08-12,2026-08-12 11:48:56,18,53,급감속,전라남도 광양시 금호동 791(24m 범위),전라남도 광양시 금호동 태인교삼거리(13m ↙),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:48:56,34,53,급가속,전라남도 광양시 금호동 791(28m 범위),전라남도 광양시 금호동 태인교삼거리(19m ↙),27.4,공차
SB-000012,2026-08-12,2026-08-12 11:50:54,44,54,DTG 데이터,전라남도 광양시 태인동 1657-4(59m 범위),전라남도 광양시 태인동 버스정류장(11m ↗),27.6,공차
SB-000012,2026-08-12,2026-08-12 11:52:05,26,55,DTG GPS 이상,전라남도 광양시 태인동 1653-11(30m 범위),전라남도 광양시 태인동 용지삼거리(15m ↙),27.7,공차
SB-000012,2026-08-12,2026-08-12 11:52:36,141,55,급출발,전라남도 광양시 태인동 1656-6(47m 범위),전라남도 광양시 태인동 포스코DX(46m ↗),27.9,공차
SB-000012,2026-08-12,2026-08-12 11:52:39,250,55,급가속,전라남도 광양시 태인동 1656-6(47m 범위),전라남도 광양시 태인동 포스코DX(46m ↗),27.5,공차
SB-000012,2026-08-12,2026-08-12 11:52:39,0,55,Key Off,전라남도 광양시 태인동 1656-6(47m 범위),전라남도 광양시 태인동 포스코DX(46m ↗),26.7,공차
SB-000012,2026-08-12,2026-08-12 12:28:00,0,55,Key On,전라남도 광양시 태인동 1656-6(47m 범위),전라남도 광양시 태인동 포스코DX(46m ↗),26.1,공차
SB-000012,2026-08-12,2026-08-12 12:28:05,0,55,급감속,전라남도 광양시 태인동 1656-6(47m 범위),전라남도 광양시 태인동 포스코DX(50m ↗),26.7,공차
SB-000012,2026-08-12,2026-08-12 12:28:42,0,55,DTG GPS 정상,전라남도 광양시 태인동 1656-6(48m 범위),전라남도 광양시 태인동 포스코DX(50m ↗),27.4,공차
SB-000012,2026-08-12,2026-08-12 12:28:52,0,55,DTG 데이터,전라남도 광양시 태인동 1656-6(48m 범위),전라남도 광양시 태인동 포스코DX(50m ↗),27.4,공차
SB-000012,2026-08-12,2026-08-12 12:29:54,55,55,급가속,전라남도 광양시 태인동 1656-6(79m 범위),전라남도 광양시 태인동 포스코DX(83m ↗),27.4,공차
SB-000012,2026-08-12,2026-08-12 12:29:57,7,55,급감속,전라남도 광양시 태인동 1656-6(80m 범위),전라남도 광양시 태인동 동아스틸(83m ↓),27.6,공차
SB-000012,2026-08-12,2026-08-12 12:30:52,0,55,DTG 데이터,전라남도 광양시 태인동 1653-12(76m 범위),전라남도 광양시 태인동 동아스틸(66m ↓),27.9,공차
SB-000012,2026-08-12,2026-08-12 12:32:52,0,55,DTG 데이터,전라남도 광양시 태인동 1654-4(81m 범위),전라남도 광양시 태인동 GS칼텍스(81m ←),27.7,공차
SB-000012,2026-08-12,2026-08-12 12:34:53,32,56,DTG 데이터,전라남도 광양시 태인동 1653-2(44m 범위),전라남도 광양시 태인동 SK엔크린(36m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 12:36:53,0,57,DTG 데이터,전라남도 광양시 금호동 791(94m 범위),전라남도 광양시 금호동 2문(58m ↗),27.5,공차
SB-000012,2026-08-12,2026-08-12 12:37:35,28,57,급가속,전라남도 광양시 금호동 791(171m 범위),전라남도 광양시 금호동 2문(29m ↙),27.5,공차
SB-000012,2026-08-12,2026-08-12 12:38:53,37,58,DTG 데이터,전라남도 광양시 금호동 637(145m 범위),전라남도 광양시 금호동 제철삼거리(371m ↘),27.7,공차
SB-000012,2026-08-12,2026-08-12 12:40:53,34,59,DTG 데이터,전라남도 광양시 금호동 636(242m 범위),전라남도 광양시 금호동 1문(315m ↘),27.7,공차
SB-000012,2026-08-12,2026-08-12 12:42:38,46,59,급가속,전라남도 광양시 금호동 631(183m 범위),전라남도 광양시 금호동 광일엔지니어링(409m ←),27.8,공차
SB-000012,2026-08-12,2026-08-12 12:42:40,6,59,급감속,전라남도 광양시 금호동 631(181m 범위),전라남도 광양시 금호동 광일엔지니어링(409m ←),27.8,공차
SB-000012,2026-08-12,2026-08-12 12:42:52,0,59,DTG 데이터,전라남도 광양시 금호동 631(173m 범위),전라남도 광양시 금호동 포렌(414m ←),27.7,공차
SB-000012,2026-08-12,2026-08-12 12:44:52,32,60,DTG 데이터,전라남도 광양시 금호동 657(300m 범위),주변에 특정 건물이 없습니다,27.6,공차
SB-000012,2026-08-12,2026-08-12 12:46:51,138,61,급출발,전라남도 광양시 금호동 660-1(196m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000012,2026-08-12,2026-08-12 12:46:54,58,61,급감속,전라남도 광양시 금호동 660-1(196m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000012,2026-08-12,2026-08-12 12:46:54,138,61,DTG 데이터,전라남도 광양시 금호동 660-1(196m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000012,2026-08-12,2026-08-12 12:47:39,176,61,급가속,전라남도 광양시 금호동 660-1(210m 범위),주변에 특정 건물이 없습니다,28,공차
SB-000012,2026-08-12,2026-08-12 12:47:42,49,61,급감속,전라남도 광양시 금호동 660-1(213m 범위),주변에 특정 건물이 없습니다,27.2,공차
SB-000012,2026-08-12,2026-08-12 12:47:42,0,61,Key Off,전라남도 광양시 금호동 660-1(215m 범위),주변에 특정 건물이 없습니다,26.5,공차
SB-000012,2026-08-12,2026-08-12 13:06:32,0,61,Key On,전라남도 광양시 금호동 660-1(215m 범위),주변에 특정 건물이 없습니다,26.1,공차
SB-000012,2026-08-12,2026-08-12 13:06:52,0,61,DTG 데이터,전라남도 광양시 금호동 660-1(205m 범위),주변에 특정 건물이 없습니다,27.4,공차
SB-000012,2026-08-12,2026-08-12 13:08:52,21,61,DTG 데이터,전라남도 광양시 금호동 660-1(102m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000012,2026-08-12,2026-08-12 13:10:08,35,62,급감속,전라남도 광양시 금호동 657(170m 범위),주변에 특정 건물이 없습니다,27.8,공차
SB-000012,2026-08-12,2026-08-12 13:10:53,11,62,DTG 데이터,전라남도 광양시 금호동 657(163m 범위),주변에 특정 건물이 없습니다,27.5,공차
SB-000012,2026-08-12,2026-08-12 13:12:53,24,63,DTG 데이터,전라남도 광양시 금호동 634(56m 범위),전라남도 광양시 금호동 한유엘엔에스(171m ↗),27.7,공차
SB-000012,2026-08-12,2026-08-12 13:14:53,26,63,DTG 데이터,전라남도 광양시 금호동 803(142m 범위),전라남도 광양시 금호동 우리은행365(294m ↘),27.6,공차
SB-000012,2026-08-12,2026-08-12 13:16:04,117,64,급출발,전라남도 광양시 금호동 803(97m 범위),전라남도 광양시 금호동 우리은행365(326m ↘),27.9,공차
SB-000012,2026-08-12,2026-08-12 13:16:07,0,64,Key Off,전라남도 광양시 금호동 803(97m 범위),전라남도 광양시 금호동 포스코플로우(327m ↘),26.5,공차
SB-000012,2026-08-12,2026-08-12 13:16:07,231,64,급가속,전라남도 광양시 금호동 803(97m 범위),전라남도 광양시 금호동 우리은행365(326m ↘),27,공차
SB-000012,2026-08-12,2026-08-12 13:17:09,231,64,Key On,전라남도 광양시 금호동 803(97m 범위),전라남도 광양시 금호동 우리은행365(327m ↘),26.3,공차
SB-000012,2026-08-12,2026-08-12 13:18:52,33,64,DTG 데이터,전라남도 광양시 금호동 671(69m 범위),전라남도 광양시 금호동 피엠에스(110m ↙),27.7,공차
SB-000012,2026-08-12,2026-08-12 13:20:52,0,65,DTG 데이터,전라남도 광양시 금호동 662(443m 범위),주변에 특정 건물이 없습니다,27.7,공차
SB-000012,2026-08-12,2026-08-12 13:22:52,16,66,DTG 데이터,전라남도 광양시 금호동 663(28m 범위),전라남도 광양시 금호동 포스코광양제철소(368m →),27.5,공차
SB-000012,2026-08-12,2026-08-12 13:24:52,14,67,DTG 데이터,전라남도 광양시 금호동 791(265m 범위),전라남도 광양시 금호동 2문(179m ↓),27.7,공차
SB-000012,2026-08-12,2026-08-12 13:25:20,28,67,급가속,전라남도 광양시 금호동 791(214m 범위),전라남도 광양시 금호동 2문(118m ↓),27.5,공차
SB-000012,2026-08-12,2026-08-12 13:25:22,7,67,급감속,전라남도 광양시 금호동 791(212m 범위),전라남도 광양시 금호동 2문(116m ↓),27.5,공차
SB-000012,2026-08-12,2026-08-12 13:26:52,10,67,DTG 데이터,전라남도 광양시 태인동 1664-7(25m 범위),전라남도 광양시 태인동 장가계(33m →),27.7,공차
SB-000012,2026-08-12,2026-08-12 13:28:53,6,69,DTG 데이터,전라남도 광양시 태인동 1653-5(37m 범위),전라남도 광양시 태인동 성광사(52m ↓),27.6,공차
SB-000012,2026-08-12,2026-08-12 13:29:36,36,69,DTG GPS 이상,전라남도 광양시 태인동 1653-6(15m 범위),전라남도 광양시 태인동 희노래연습장(25m →),27.8,공차
SB-000012,2026-08-12,2026-08-12 13:30:53,20,70,DTG 데이터,전라남도 광양시 태인동 1688(66m 범위),전라남도 광양시 태인동 현대티에스(71m ↖),27.5,공차
SB-000012,2026-08-12,2026-08-12 13:31:28,59,70,급가속,전라남도 광양시 태인동 1753(116m 범위),전라남도 광양시 태인동 삼현철강(122m ↙),27.6,공차
SB-000012,2026-08-12,2026-08-12 13:31:30,31,70,급감속,전라남도 광양시 태인동 1753(111m 범위),전라남도 광양시 태인동 삼현철강(119m ↙),27.6,공차
SB-000012,2026-08-12,2026-08-12 13:31:33,15,70,급감속,전라남도 광양시 태인동 1753(101m 범위),전라남도 광양시 태인동 삼현철강(113m ↙),27.5,공차
SB-000012,2026-08-12,2026-08-12 13:31:53,24,70,급가속,전라남도 광양시 태인동 1740(74m 범위),전라남도 광양시 태인동 삼현철강(160m ←),27.5,공차
SB-000012,2026-08-12,2026-08-12 13:31:55,25,70,급가속,전라남도 광양시 태인동 1740(68m 범위),전라남도 광양시 태인동 삼현철강(166m ←),27.5,공차
SB-000012,2026-08-12,2026-08-12 13:32:08,7,70,급감속,전라남도 광양시 태인동 1740(35m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(158m ↑),27.7,공차
SB-000012,2026-08-12,2026-08-12 13:32:52,0,70,DTG 데이터,전라남도 광양시 태인동 1740(33m 범위),전라남도 광양시 태인동 한국상용트럭서비스센터(156m ↑),27.4,공차
