event_id,vehicle_id,trip_id,leg_id,ts,lat,lon,event_type
TRIP-GLV-T03-01-L1-E162,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:01:41.853Z,35.67474,129.11841,decel
TRIP-GLV-T03-01-L1-E163,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:02:26.926Z,35.67836,129.12042,stop
TRIP-GLV-T03-01-L1-E164,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:03:12.000Z,35.68198,129.12242,stop
TRIP-GLV-T03-01-L1-E165,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:03:57.073Z,35.68560,129.12442,stop
TRIP-GLV-T03-01-L1-E166,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:04:42.146Z,35.68922,129.12643,stop
TRIP-GLV-T03-01-L1-E167,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:05:27.219Z,35.69285,129.12843,stop
TRIP-GLV-T03-01-L1-E168,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:06:12.292Z,35.69647,129.13044,stop
TRIP-GLV-T03-01-L1-E169,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:06:57.365Z,35.70009,129.13244,stop
TRIP-GLV-T03-01-L1-E170,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:07:42.439Z,35.70371,129.13445,stop
TRIP-GLV-T03-01-L1-E171,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:08:27.512Z,35.70734,129.13645,stop
TRIP-GLV-T03-01-L1-E172,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:09:12.585Z,35.71096,129.13846,stop
TRIP-GLV-T03-01-L1-E173,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:09:57.658Z,35.71458,129.14046,stop
TRIP-GLV-T03-01-L1-E174,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:10:42.731Z,35.71820,129.14246,stop
TRIP-GLV-T03-01-L1-E175,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:11:27.804Z,35.72183,129.14447,stop
TRIP-GLV-T03-01-L1-E176,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:12:12.878Z,35.72545,129.14647,stop
TRIP-GLV-T03-01-L1-E177,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:12:57.951Z,35.72907,129.14848,stop
TRIP-GLV-T03-01-L1-E178,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:13:43.024Z,35.73269,129.15048,stop
TRIP-GLV-T03-01-L1-E179,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:14:28.097Z,35.73632,129.15249,stop
TRIP-GLV-T03-01-L1-E180,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:15:13.170Z,35.73994,129.15449,stop
TRIP-GLV-T03-01-L1-E181,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:15:58.243Z,35.74356,129.15649,stop
TRIP-GLV-T03-01-L1-E182,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:16:43.317Z,35.74718,129.15850,stop
TRIP-GLV-T03-01-L1-E183,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:17:28.390Z,35.75081,129.16050,stop
TRIP-GLV-T03-01-L1-E184,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:18:13.463Z,35.75443,129.16251,stop
TRIP-GLV-T03-01-L1-E185,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:18:58.536Z,35.75805,129.16451,stop
TRIP-GLV-T03-01-L1-E186,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:19:43.609Z,35.76167,129.16652,stop
TRIP-GLV-T03-01-L1-E187,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:20:28.682Z,35.76530,129.16852,stop
TRIP-GLV-T03-01-L1-E188,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:21:13.756Z,35.76892,129.17053,stop
TRIP-GLV-T03-01-L1-E189,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:21:58.829Z,35.77254,129.17253,stop
TRIP-GLV-T03-01-L1-E190,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:22:43.902Z,35.77616,129.17453,stop
TRIP-GLV-T03-01-L1-E191,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:23:28.975Z,35.77979,129.17654,stop
TRIP-GLV-T03-01-L1-E192,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:24:14.048Z,35.78341,129.17854,stop
TRIP-GLV-T03-01-L1-E193,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:24:59.121Z,35.78703,129.18055,stop
TRIP-GLV-T03-01-L1-E194,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:25:44.195Z,35.79065,129.18255,stop
TRIP-GLV-T03-01-L1-E195,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:26:29.268Z,35.79428,129.18456,stop
TRIP-GLV-T03-01-L1-E196,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:27:14.341Z,35.79790,129.18656,stop
TRIP-GLV-T03-01-L1-E197,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:27:59.414Z,35.80152,129.18856,stop
TRIP-GLV-T03-01-L1-E198,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:28:44.487Z,35.80514,129.19057,stop
TRIP-GLV-T03-01-L1-E199,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:29:29.560Z,35.80877,129.19257,stop
TRIP-GLV-T03-01-L1-E200,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:30:14.634Z,35.81239,129.19458,stop
TRIP-GLV-T03-01-L1-E201,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:30:59.707Z,35.81601,129.19658,stop
TRIP-GLV-T03-01-L1-E202,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:31:44.780Z,35.81963,129.19859,stop
TRIP-GLV-T03-01-L1-E203,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:32:29.853Z,35.82326,129.20059,stop
TRIP-GLV-T03-01-L1-E204,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L1,2026-07-31T23:33:14.926Z,35.82688,129.20260,stop
TRIP-GLV-T03-01-L2-E1,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:00:43.161Z,35.82810,129.20327,accel
TRIP-GLV-T03-01-L2-E2,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:01:26.322Z,35.82571,129.20195,accel
TRIP-GLV-T03-01-L2-E3,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:02:09.483Z,35.82331,129.20062,accel
TRIP-GLV-T03-01-L2-E4,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:02:52.645Z,35.82092,129.19930,accel
TRIP-GLV-T03-01-L2-E5,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:03:35.806Z,35.81852,129.19797,accel
TRIP-GLV-T03-01-L2-E6,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:04:18.967Z,35.81613,129.19665,accel
TRIP-GLV-T03-01-L2-E7,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:05:02.129Z,35.81373,129.19532,accel
TRIP-GLV-T03-01-L2-E8,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:05:45.290Z,35.81134,129.19400,accel
TRIP-GLV-T03-01-L2-E9,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:06:28.451Z,35.80894,129.19267,accel
TRIP-GLV-T03-01-L2-E10,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:07:11.612Z,35.80655,129.19135,accel
TRIP-GLV-T03-01-L2-E11,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:07:54.774Z,35.80415,129.19002,accel
TRIP-GLV-T03-01-L2-E12,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:08:37.935Z,35.80175,129.18869,accel
TRIP-GLV-T03-01-L2-E13,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:09:21.096Z,35.79936,129.18737,accel
TRIP-GLV-T03-01-L2-E14,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:10:04.258Z,35.79696,129.18604,accel
TRIP-GLV-T03-01-L2-E15,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:10:47.419Z,35.79457,129.18472,accel
TRIP-GLV-T03-01-L2-E16,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:11:30.580Z,35.79217,129.18339,accel
TRIP-GLV-T03-01-L2-E17,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:12:13.741Z,35.78978,129.18207,accel
TRIP-GLV-T03-01-L2-E18,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:12:56.903Z,35.78738,129.18074,accel
TRIP-GLV-T03-01-L2-E19,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:13:40.064Z,35.78499,129.17942,accel
TRIP-GLV-T03-01-L2-E20,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:14:23.225Z,35.78259,129.17809,accel
TRIP-GLV-T03-01-L2-E21,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:15:06.387Z,35.78019,129.17676,accel
TRIP-GLV-T03-01-L2-E22,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:15:49.548Z,35.77780,129.17544,accel
TRIP-GLV-T03-01-L2-E23,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:16:32.709Z,35.77540,129.17411,accel
TRIP-GLV-T03-01-L2-E24,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:17:15.870Z,35.77301,129.17279,accel
TRIP-GLV-T03-01-L2-E25,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:17:59.032Z,35.77061,129.17146,accel
TRIP-GLV-T03-01-L2-E26,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:18:42.193Z,35.76822,129.17014,accel
TRIP-GLV-T03-01-L2-E27,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:19:25.354Z,35.76582,129.16881,accel
TRIP-GLV-T03-01-L2-E28,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:20:08.516Z,35.76343,129.16749,accel
TRIP-GLV-T03-01-L2-E29,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:20:51.677Z,35.76103,129.16616,accel
TRIP-GLV-T03-01-L2-E30,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:21:34.838Z,35.75864,129.16484,accel
TRIP-GLV-T03-01-L2-E31,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:22:18.000Z,35.75624,129.16351,accel
TRIP-GLV-T03-01-L2-E32,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:23:01.161Z,35.75384,129.16218,accel
TRIP-GLV-T03-01-L2-E33,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:23:44.322Z,35.75145,129.16086,accel
TRIP-GLV-T03-01-L2-E34,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:24:27.483Z,35.74905,129.15953,accel
TRIP-GLV-T03-01-L2-E35,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:25:10.645Z,35.74666,129.15821,accel
TRIP-GLV-T03-01-L2-E36,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:25:53.806Z,35.74426,129.15688,accel
TRIP-GLV-T03-01-L2-E37,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:26:36.967Z,35.74187,129.15556,accel
TRIP-GLV-T03-01-L2-E38,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:27:20.129Z,35.73947,129.15423,accel
TRIP-GLV-T03-01-L2-E39,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:28:03.290Z,35.73708,129.15291,accel
TRIP-GLV-T03-01-L2-E40,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:28:46.451Z,35.73468,129.15158,accel
TRIP-GLV-T03-01-L2-E41,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:29:29.612Z,35.73229,129.15026,accel
TRIP-GLV-T03-01-L2-E42,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:30:12.774Z,35.72989,129.14893,accel
TRIP-GLV-T03-01-L2-E43,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:30:55.935Z,35.72749,129.14760,accel
TRIP-GLV-T03-01-L2-E44,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:31:39.096Z,35.72510,129.14628,accel
TRIP-GLV-T03-01-L2-E45,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:32:22.258Z,35.72270,129.14495,accel
TRIP-GLV-T03-01-L2-E46,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:33:05.419Z,35.72031,129.14363,accel
TRIP-GLV-T03-01-L2-E47,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:33:48.580Z,35.71791,129.14230,accel
TRIP-GLV-T03-01-L2-E48,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:34:31.741Z,35.71552,129.14098,accel
TRIP-GLV-T03-01-L2-E49,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:35:14.903Z,35.71312,129.13965,accel
TRIP-GLV-T03-01-L2-E50,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:35:58.064Z,35.71073,129.13833,accel
TRIP-GLV-T03-01-L2-E51,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:36:41.225Z,35.70833,129.13700,accel
TRIP-GLV-T03-01-L2-E52,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:37:24.387Z,35.70593,129.13567,accel
TRIP-GLV-T03-01-L2-E53,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:38:07.548Z,35.70354,129.13435,accel
TRIP-GLV-T03-01-L2-E54,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:38:50.709Z,35.70114,129.13302,accel
TRIP-GLV-T03-01-L2-E55,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:39:33.870Z,35.69875,129.13170,accel
TRIP-GLV-T03-01-L2-E56,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:40:17.032Z,35.69635,129.13037,accel
TRIP-GLV-T03-01-L2-E57,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:41:00.193Z,35.69396,129.12905,accel
TRIP-GLV-T03-01-L2-E58,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:41:43.354Z,35.69156,129.12772,accel
TRIP-GLV-T03-01-L2-E59,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:42:26.516Z,35.68917,129.12640,accel
TRIP-GLV-T03-01-L2-E60,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:43:09.677Z,35.68677,129.12507,accel
TRIP-GLV-T03-01-L2-E61,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:43:52.838Z,35.68438,129.12375,accel
TRIP-GLV-T03-01-L2-E62,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:44:36.000Z,35.68198,129.12242,accel
TRIP-GLV-T03-01-L2-E63,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:45:19.161Z,35.67958,129.12109,accel
TRIP-GLV-T03-01-L2-E64,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:46:02.322Z,35.67719,129.11977,accel
TRIP-GLV-T03-01-L2-E65,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:46:45.483Z,35.67479,129.11844,accel
TRIP-GLV-T03-01-L2-E66,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:47:28.645Z,35.67240,129.11712,accel
TRIP-GLV-T03-01-L2-E67,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:48:11.806Z,35.67000,129.11579,accel
TRIP-GLV-T03-01-L2-E68,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:48:54.967Z,35.66761,129.11447,accel
TRIP-GLV-T03-01-L2-E69,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:49:38.129Z,35.66521,129.11314,accel
TRIP-GLV-T03-01-L2-E70,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:50:21.290Z,35.66282,129.11182,accel
TRIP-GLV-T03-01-L2-E71,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:51:04.451Z,35.66042,129.11049,accel
TRIP-GLV-T03-01-L2-E72,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:51:47.612Z,35.65803,129.10917,accel
TRIP-GLV-T03-01-L2-E73,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:52:30.774Z,35.65563,129.10784,accel
TRIP-GLV-T03-01-L2-E74,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:53:13.935Z,35.65323,129.10651,accel
TRIP-GLV-T03-01-L2-E75,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:53:57.096Z,35.65084,129.10519,accel
TRIP-GLV-T03-01-L2-E76,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:54:40.258Z,35.64844,129.10386,accel
TRIP-GLV-T03-01-L2-E77,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:55:23.419Z,35.64605,129.10254,accel
TRIP-GLV-T03-01-L2-E78,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:56:06.580Z,35.64365,129.10121,accel
TRIP-GLV-T03-01-L2-E79,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:56:49.741Z,35.64126,129.09989,accel
TRIP-GLV-T03-01-L2-E80,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:57:32.903Z,35.63886,129.09856,accel
TRIP-GLV-T03-01-L2-E81,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:58:16.064Z,35.63647,129.09724,accel
TRIP-GLV-T03-01-L2-E82,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:58:59.225Z,35.63407,129.09591,accel
TRIP-GLV-T03-01-L2-E83,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T01:59:42.387Z,35.63167,129.09458,accel
TRIP-GLV-T03-01-L2-E84,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:00:25.548Z,35.62928,129.09326,accel
TRIP-GLV-T03-01-L2-E85,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:01:08.709Z,35.62688,129.09193,accel
TRIP-GLV-T03-01-L2-E86,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:01:51.870Z,35.62449,129.09061,accel
TRIP-GLV-T03-01-L2-E87,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:02:35.032Z,35.62209,129.08928,accel
TRIP-GLV-T03-01-L2-E88,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:03:18.193Z,35.61970,129.08796,accel
TRIP-GLV-T03-01-L2-E89,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:04:01.354Z,35.61730,129.08663,accel
TRIP-GLV-T03-01-L2-E90,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:04:44.516Z,35.61491,129.08531,accel
TRIP-GLV-T03-01-L2-E91,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:05:27.677Z,35.61251,129.08398,accel
TRIP-GLV-T03-01-L2-E92,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:06:10.838Z,35.61012,129.08266,accel
TRIP-GLV-T03-01-L2-E93,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:06:54.000Z,35.60772,129.08133,accel
TRIP-GLV-T03-01-L2-E94,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:07:37.161Z,35.60532,129.08000,accel
TRIP-GLV-T03-01-L2-E95,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:08:20.322Z,35.60293,129.07868,accel
TRIP-GLV-T03-01-L2-E96,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:09:03.483Z,35.60053,129.07735,start
TRIP-GLV-T03-01-L2-E97,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:09:46.645Z,35.59814,129.07603,start
TRIP-GLV-T03-01-L2-E98,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:10:29.806Z,35.59574,129.07470,start
TRIP-GLV-T03-01-L2-E99,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:11:12.967Z,35.59335,129.07338,start
TRIP-GLV-T03-01-L2-E100,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:11:56.129Z,35.59095,129.07205,start
TRIP-GLV-T03-01-L2-E101,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:12:39.290Z,35.58856,129.07073,start
TRIP-GLV-T03-01-L2-E102,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:13:22.451Z,35.58616,129.06940,start
TRIP-GLV-T03-01-L2-E103,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:14:05.612Z,35.58377,129.06808,start
TRIP-GLV-T03-01-L2-E104,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:14:48.774Z,35.58137,129.06675,start
TRIP-GLV-T03-01-L2-E105,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:15:31.935Z,35.57897,129.06542,start
TRIP-GLV-T03-01-L2-E106,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:16:15.096Z,35.57658,129.06410,start
TRIP-GLV-T03-01-L2-E107,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:16:58.258Z,35.57418,129.06277,start
TRIP-GLV-T03-01-L2-E108,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:17:41.419Z,35.57179,129.06145,start
TRIP-GLV-T03-01-L2-E109,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:18:24.580Z,35.56939,129.06012,start
TRIP-GLV-T03-01-L2-E110,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:19:07.741Z,35.56700,129.05880,start
TRIP-GLV-T03-01-L2-E111,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:19:50.903Z,35.56460,129.05747,start
TRIP-GLV-T03-01-L2-E112,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:20:34.064Z,35.56221,129.05615,start
TRIP-GLV-T03-01-L2-E113,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:21:17.225Z,35.55981,129.05482,start
TRIP-GLV-T03-01-L2-E114,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:22:00.387Z,35.55741,129.05349,start
TRIP-GLV-T03-01-L2-E115,GLV-T03,TRIP-GLV-T03-01,TRIP-GLV-T03-01-L2,2026-08-01T02:22:43.548Z,35.55502,129.05217,start
