vehicle_id,trip_id,ts,lat,lon,speed_kmh,rpm,odo_km,laden,gps_status
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:24:00.000Z,35.32344,128.92403,76,1500,168.11,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:26:00.000Z,35.32671,128.92584,75,1500,170.44,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:28:00.000Z,35.32998,128.92765,74,1500,172.78,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:30:00.000Z,35.33325,128.92946,73,1500,175.11,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:32:00.000Z,35.33652,128.93127,72,1500,177.44,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:34:00.000Z,35.33980,128.93308,70,1500,179.78,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:36:00.000Z,35.34307,128.93489,69,1500,182.11,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:38:00.000Z,35.34634,128.93670,67,1500,184.45,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:40:00.000Z,35.34961,128.93851,66,1500,186.78,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:42:00.000Z,35.35288,128.94032,64,1500,189.12,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:44:00.000Z,35.35615,128.94213,63,1500,191.45,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:46:00.000Z,35.35942,128.94394,62,1500,193.79,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:48:00.000Z,35.36269,128.94575,61,1500,196.12,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:50:00.000Z,35.36597,128.94756,60,1500,198.46,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:52:00.000Z,35.36924,128.94937,60,1500,200.79,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:54:00.000Z,35.37251,128.95118,60,1500,203.13,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:56:00.000Z,35.37578,128.95299,60,1500,205.46,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-07-31T23:58:00.000Z,35.37905,128.95480,61,1500,207.80,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:00:00.000Z,35.38232,128.95661,62,1500,210.13,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:02:00.000Z,35.38559,128.95842,63,1500,212.47,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:04:00.000Z,35.38887,128.96023,65,1500,214.80,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:06:00.000Z,35.39214,128.96204,66,1500,217.14,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:08:00.000Z,35.39541,128.96385,68,1500,219.47,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:10:00.000Z,35.39868,128.96566,69,1500,221.81,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:12:00.000Z,35.40195,128.96747,71,1500,224.14,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:14:00.000Z,35.40522,128.96928,72,1500,226.48,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:16:00.000Z,35.40849,128.97109,73,1500,228.81,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:18:00.000Z,35.41177,128.97290,75,1500,231.15,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:20:00.000Z,35.41504,128.97471,75,1500,233.48,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:22:00.000Z,35.41831,128.97652,76,1500,235.81,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:24:00.000Z,35.42158,128.97833,76,1500,238.15,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:26:00.000Z,35.42485,128.98014,76,1500,240.48,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:28:00.000Z,35.42812,128.98195,75,1500,242.82,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:30:00.000Z,35.43139,128.98376,75,1500,245.15,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:32:00.000Z,35.43466,128.98557,74,1500,247.49,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:34:00.000Z,35.43794,128.98738,72,1500,249.82,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:36:00.000Z,35.44121,128.98919,71,1500,252.16,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:38:00.000Z,35.44448,128.99100,70,1500,254.49,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:40:00.000Z,35.44775,128.99281,68,1500,256.83,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:42:00.000Z,35.45102,128.99462,66,1500,259.16,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:44:00.000Z,35.45429,128.99643,65,1500,261.50,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:46:00.000Z,35.45756,128.99824,63,1500,263.83,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:48:00.000Z,35.46084,129.00006,62,1500,266.17,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:50:00.000Z,35.46411,129.00187,61,1500,268.50,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:52:00.000Z,35.46738,129.00368,61,1500,270.84,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:54:00.000Z,35.47065,129.00549,60,1500,273.17,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:56:00.000Z,35.47392,129.00730,60,1500,275.51,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T00:58:00.000Z,35.47719,129.00911,60,1500,277.84,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:00:00.000Z,35.48046,129.01092,61,1500,280.18,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:02:00.000Z,35.48374,129.01273,62,1500,282.51,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:04:00.000Z,35.48701,129.01454,63,1500,284.85,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:06:00.000Z,35.49028,129.01635,64,1500,287.18,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:08:00.000Z,35.49355,129.01816,65,1500,289.52,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:10:00.000Z,35.49682,129.01997,67,1500,291.85,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:12:00.000Z,35.50009,129.02178,69,1500,294.19,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:14:00.000Z,35.50336,129.02359,70,1500,296.52,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:16:00.000Z,35.50663,129.02540,72,1500,298.85,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:18:00.000Z,35.50991,129.02721,73,1500,301.19,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:20:00.000Z,35.51318,129.02902,74,1500,303.52,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:22:00.000Z,35.51645,129.03083,75,1500,305.86,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:24:00.000Z,35.51972,129.03264,76,1500,308.19,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:26:00.000Z,35.52299,129.03445,76,1500,310.53,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:28:00.000Z,35.52626,129.03626,76,1500,312.86,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:30:00.000Z,35.52953,129.03807,76,1500,315.20,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:32:00.000Z,35.53281,129.03988,75,1500,317.53,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:34:00.000Z,35.53608,129.04169,74,1500,319.87,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:36:00.000Z,35.53935,129.04350,73,1500,322.20,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:38:00.000Z,35.54262,129.04531,72,1500,324.54,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:40:00.000Z,35.54589,129.04712,70,1500,326.87,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:42:00.000Z,35.54916,129.04893,69,1500,329.21,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:44:00.000Z,35.55243,129.05074,67,1500,331.54,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:46:00.000Z,35.55571,129.05255,65,1500,333.88,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:48:00.000Z,35.55898,129.05436,64,1500,336.21,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:50:00.000Z,35.56225,129.05617,63,1500,338.55,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:52:00.000Z,35.56552,129.05798,62,1500,340.88,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:54:00.000Z,35.56879,129.05979,61,1500,343.22,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:56:00.000Z,35.57206,129.06160,60,1500,345.55,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T01:58:00.000Z,35.57533,129.06341,60,1500,347.89,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:00:00.000Z,35.57860,129.06522,60,1500,350.22,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:02:00.000Z,35.58188,129.06703,60,1500,352.56,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:04:00.000Z,35.58515,129.06884,61,1500,354.89,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:06:00.000Z,35.58842,129.07065,62,1500,357.22,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:08:00.000Z,35.59169,129.07246,63,1500,359.56,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:10:00.000Z,35.59496,129.07427,65,1500,361.89,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:12:00.000Z,35.59823,129.07608,66,1500,364.23,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:14:00.000Z,35.60150,129.07789,68,1500,366.56,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:16:00.000Z,35.60478,129.07970,69,1500,368.90,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:18:00.000Z,35.60805,129.08151,71,1500,371.23,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:20:00.000Z,35.61132,129.08332,72,1500,373.57,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:22:00.000Z,35.61459,129.08513,74,1500,375.90,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:24:00.000Z,35.61786,129.08694,75,1500,378.24,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:26:00.000Z,35.62113,129.08875,75,1500,380.57,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:28:00.000Z,35.62440,129.09056,76,1500,382.91,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:30:00.000Z,35.62768,129.09237,76,1500,385.24,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:32:00.000Z,35.63095,129.09418,76,1500,387.58,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:34:00.000Z,35.63422,129.09599,75,1500,389.91,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:36:00.000Z,35.63749,129.09780,75,1500,392.25,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:38:00.000Z,35.64076,129.09961,73,1500,394.58,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:40:00.000Z,35.64403,129.10142,72,1500,396.92,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:42:00.000Z,35.64730,129.10323,71,1500,399.25,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:44:00.000Z,35.65057,129.10504,69,1500,401.59,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:46:00.000Z,35.65385,129.10685,68,1500,403.92,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:48:00.000Z,35.65712,129.10866,66,1500,406.26,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:50:00.000Z,35.66039,129.11047,65,1500,408.59,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:52:00.000Z,35.66366,129.11228,63,1500,410.93,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:54:00.000Z,35.66693,129.11409,62,1500,413.26,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:56:00.000Z,35.67020,129.11590,61,1500,415.59,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T02:58:00.000Z,35.67347,129.11771,60,1500,417.93,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:00:00.000Z,35.67675,129.11952,60,1500,420.26,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:02:00.000Z,35.68002,129.12133,60,1500,422.60,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:04:00.000Z,35.68329,129.12314,60,1500,424.93,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:06:00.000Z,35.68656,129.12495,61,1500,427.27,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:08:00.000Z,35.68983,129.12676,62,1500,429.60,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:10:00.000Z,35.69310,129.12857,63,1500,431.94,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:12:00.000Z,35.69637,129.13038,64,1500,434.27,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:14:00.000Z,35.69965,129.13219,66,1500,436.61,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:16:00.000Z,35.70292,129.13400,67,1500,438.94,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:18:00.000Z,35.70619,129.13581,69,1500,441.28,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:20:00.000Z,35.70946,129.13763,70,1500,443.61,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:22:00.000Z,35.71273,129.13944,72,1500,445.95,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:24:00.000Z,35.71600,129.14125,73,1500,448.28,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:26:00.000Z,35.71927,129.14306,74,1500,450.62,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:28:00.000Z,35.72254,129.14487,75,1500,452.95,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:30:00.000Z,35.72582,129.14668,76,1500,455.29,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:32:00.000Z,35.72909,129.14849,76,1500,457.62,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:34:00.000Z,35.73236,129.15030,76,1500,459.96,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:36:00.000Z,35.73563,129.15211,76,1500,462.29,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:38:00.000Z,35.73890,129.15392,75,1500,464.63,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:40:00.000Z,35.74217,129.15573,74,1500,466.96,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:42:00.000Z,35.74544,129.15754,73,1500,469.30,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:44:00.000Z,35.74872,129.15935,71,1500,471.63,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:46:00.000Z,35.75199,129.16116,70,1500,473.96,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:48:00.000Z,35.75526,129.16297,68,1500,476.30,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:50:00.000Z,35.75853,129.16478,67,1500,478.63,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:52:00.000Z,35.76180,129.16659,65,1500,480.97,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:54:00.000Z,35.76507,129.16840,64,1500,483.30,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:56:00.000Z,35.76834,129.17021,62,1500,485.64,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T03:58:00.000Z,35.77162,129.17202,61,1500,487.97,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:00:00.000Z,35.77489,129.17383,61,1500,490.31,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:02:00.000Z,35.77816,129.17564,60,1500,492.64,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:04:00.000Z,35.78143,129.17745,60,1500,494.98,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:06:00.000Z,35.78470,129.17926,60,1500,497.31,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:08:00.000Z,35.78797,129.18107,61,1500,499.65,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:10:00.000Z,35.79124,129.18288,61,1500,501.98,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:12:00.000Z,35.79451,129.18469,62,1500,504.32,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:14:00.000Z,35.79779,129.18650,64,1500,506.65,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:16:00.000Z,35.80106,129.18831,65,1500,508.99,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:18:00.000Z,35.80433,129.19012,67,1500,511.32,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:20:00.000Z,35.80760,129.19193,68,1500,513.66,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:22:00.000Z,35.81087,129.19374,70,1500,515.99,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:24:00.000Z,35.81414,129.19555,71,1500,518.33,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:26:00.000Z,35.81741,129.19736,73,1500,520.66,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:28:00.000Z,35.82069,129.19917,74,1500,523.00,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:30:00.000Z,35.82396,129.20098,75,1500,525.33,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:32:00.000Z,35.82723,129.20279,76,1500,527.67,false,ok
GLV-C08,TRIP-GLV-C08-01,2026-08-01T04:34:00.000Z,35.83050,129.20460,76,1500,530.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:00:00.000Z,35.08790,128.79370,68,1500,0.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:02:00.000Z,35.09099,128.79541,70,1500,2.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:04:00.000Z,35.09409,128.79712,71,1500,4.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:06:00.000Z,35.09718,128.79884,73,1500,7.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:08:00.000Z,35.10028,128.80055,74,1500,9.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:10:00.000Z,35.10337,128.80226,75,1500,11.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:12:00.000Z,35.10647,128.80397,75,1500,14.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:14:00.000Z,35.10956,128.80568,76,1500,16.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:16:00.000Z,35.11265,128.80740,76,1500,18.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:18:00.000Z,35.11575,128.80911,76,1500,21.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:20:00.000Z,35.11884,128.81082,75,1500,23.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:22:00.000Z,35.12194,128.81253,74,1500,25.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:24:00.000Z,35.12503,128.81424,73,1500,28.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:26:00.000Z,35.12812,128.81596,72,1500,30.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:28:00.000Z,35.13122,128.81767,71,1500,32.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:30:00.000Z,35.13431,128.81938,69,1500,35.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:32:00.000Z,35.13741,128.82109,68,1500,37.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:34:00.000Z,35.14050,128.82281,66,1500,39.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:36:00.000Z,35.14359,128.82452,64,1500,42.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:38:00.000Z,35.14669,128.82623,63,1500,44.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:40:00.000Z,35.14978,128.82794,62,1500,46.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:42:00.000Z,35.15288,128.82965,61,1500,49.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:44:00.000Z,35.15597,128.83137,60,1500,51.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:46:00.000Z,35.15907,128.83308,60,1500,53.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:48:00.000Z,35.16216,128.83479,60,1500,56.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:50:00.000Z,35.16525,128.83650,60,1500,58.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:52:00.000Z,35.16835,128.83821,61,1500,60.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:54:00.000Z,35.17144,128.83993,62,1500,63.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:56:00.000Z,35.17454,128.84164,63,1500,65.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T21:58:00.000Z,35.17763,128.84335,64,1500,67.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:00:00.000Z,35.18072,128.84506,66,1500,70.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:02:00.000Z,35.18382,128.84677,67,1500,72.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:04:00.000Z,35.18691,128.84849,69,1500,74.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:06:00.000Z,35.19001,128.85020,70,1500,77.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:08:00.000Z,35.19310,128.85191,72,1500,79.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:10:00.000Z,35.19620,128.85362,73,1500,81.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:12:00.000Z,35.19929,128.85533,74,1500,84.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:14:00.000Z,35.20238,128.85705,75,1500,86.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:16:00.000Z,35.20548,128.85876,76,1500,88.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:18:00.000Z,35.20857,128.86047,76,1500,91.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:20:00.000Z,35.21167,128.86218,76,1500,93.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:22:00.000Z,35.21476,128.86390,76,1500,95.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:24:00.000Z,35.21786,128.86561,75,1500,98.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:26:00.000Z,35.22095,128.86732,74,1500,100.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:28:00.000Z,35.22404,128.86903,73,1500,102.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:30:00.000Z,35.22714,128.87074,71,1500,105.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:32:00.000Z,35.23023,128.87246,70,1500,107.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:34:00.000Z,35.23333,128.87417,68,1500,109.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:36:00.000Z,35.23642,128.87588,67,1500,112.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:38:00.000Z,35.23951,128.87759,65,1500,114.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:40:00.000Z,35.24261,128.87930,64,1500,116.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:42:00.000Z,35.24570,128.88102,62,1500,119.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:44:00.000Z,35.24880,128.88273,61,1500,121.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:46:00.000Z,35.25189,128.88444,61,1500,123.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:48:00.000Z,35.25498,128.88615,60,1500,126.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:50:00.000Z,35.25808,128.88786,60,1500,128.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:52:00.000Z,35.26117,128.88958,60,1500,130.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:54:00.000Z,35.26427,128.89129,61,1500,133.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:56:00.000Z,35.26736,128.89300,61,1500,135.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T22:58:00.000Z,35.27046,128.89471,62,1500,137.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:00:00.000Z,35.27355,128.89642,64,1500,140.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:02:00.000Z,35.27664,128.89814,65,1500,142.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:04:00.000Z,35.27974,128.89985,67,1500,144.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:06:00.000Z,35.28283,128.90156,68,1500,147.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:08:00.000Z,35.28593,128.90327,70,1500,149.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:10:00.000Z,35.28902,128.90499,71,1500,151.67,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:12:00.000Z,35.29211,128.90670,73,1500,154.00,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:14:00.000Z,35.29521,128.90841,74,1500,156.33,false,ok
GLV-C09,TRIP-GLV-C09-01,2026-07-31T23:16:00.000Z,35.29830,128.91012,75,1500,158.67,false,ok
