vehicle_id,date,laden,reported_km,event_accel,event_start,event_decel,event_stop,event_speeding,fuel_l,idle_sec
192허7246,2026-07-16,false,120.90,91,0,39,0,0,10.600,2280
815러1543,2026-07-16,false,17.20,0,0,0,0,0,2.400,330
810무1941,2026-07-16,false,27.60,0,0,0,0,0,4.600,1620
88거5454,2026-07-16,false,8.50,0,0,0,0,0,1.900,630
192하5762,2026-07-16,false,7.80,6,0,2,0,0,1.900,3990
223하5805,2026-07-16,false,455.20,90,0,35,0,0,28.200,4500
196하1796,2026-07-16,false,71.60,19,0,1,0,0,5.500,2202
84우6684,2026-07-16,false,46.80,16,0,4,0,0,4.900,6510
20서8000,2026-07-16,false,13.30,0,0,0,0,0,1.000,336
175허4122,2026-07-16,false,53.70,1,0,1,0,0,5.600,5586
192하6444,2026-07-16,false,33.40,25,0,12,0,0,3.100,1554
87로7532,2026-07-16,false,34.50,9,0,3,0,0,6.700,4878
87조8140,2026-07-16,false,25.80,0,0,0,0,0,3.800,1794
192허4063,2026-07-16,false,90.40,5,0,4,0,0,7.400,1806
192하6446,2026-07-16,false,13.70,1,0,2,0,0,1.000,906
91수0563,2026-07-16,false,55.70,1,0,1,0,0,7.500,17274
93조8040,2026-07-16,false,17.40,1,0,2,0,0,2.600,2958
192하6421,2026-07-16,false,28.00,2,0,3,0,0,1.700,1032
84도5761,2026-07-16,false,412.10,298,0,149,0,0,44.500,6216
192허4896,2026-07-16,false,20.30,1,0,0,0,0,2.600,4134
169허9258,2026-07-16,false,98.00,24,0,13,0,0,12.300,9672
230하9636,2026-07-16,false,283.10,13,0,7,0,0,10.800,276
192하6420,2026-07-16,false,40.00,0,0,1,0,0,4.100,8256
230하3704,2026-07-16,false,129.60,17,0,5,0,0,8.000,3132
192허4895,2026-07-16,false,229.50,4,0,4,0,0,12.100,4212
802나6294,2026-07-16,false,6.70,0,0,0,0,0,2.300,3528
191하9840,2026-07-16,false,152.80,19,0,23,0,0,8.900,1152
196소4245,2026-07-16,false,17.20,10,0,10,0,0,1.700,966
96구2906,2026-07-16,false,10.20,0,0,0,0,0,0.800,186
264조1056,2026-07-16,false,20.60,2,0,0,0,0,2.500,2562
22거1383,2026-07-16,false,26.20,3,0,0,0,0,0.000,0
179저8504,2026-07-16,false,4.70,0,0,0,0,0,0.400,240
192하7049,2026-07-16,false,10.80,0,0,0,0,0,1.200,786
231허1277,2026-07-16,false,135.00,18,0,9,0,0,6.900,72
91수0514,2026-07-16,false,53.20,19,0,9,0,0,5.300,570
231허1278,2026-07-16,false,22.90,1,0,1,0,0,1.100,6
179허9217,2026-07-16,false,8.00,0,0,0,0,0,0.300,0
170호1744,2026-07-16,false,25.90,8,0,0,0,0,2.900,1134
169허8585,2026-07-16,false,2.40,0,0,0,0,0,0.200,42
826저5454,2026-07-17,false,17.70,0,0,0,0,0,9.000,16860
810무1916,2026-07-17,false,80.60,0,0,2,0,0,29.400,23016
82서0561,2026-07-17,false,19.10,0,0,0,0,0,2.800,4656
84무0925,2026-07-17,false,34.10,2,0,0,0,0,3.300,4560
84어5948,2026-07-17,false,9.40,0,0,0,0,0,0.900,252
826보1806,2026-07-17,false,15.70,2,0,0,0,0,2.300,3864
07버0446,2026-07-17,false,14.50,5,0,1,0,0,2.400,6540
846부9793,2026-07-17,false,56.00,4,0,1,0,0,4.700,2226
816어3537,2026-07-17,false,44.50,7,0,2,0,0,12.700,8436
84머5043,2026-07-17,false,5.80,0,0,0,0,0,0.600,60
805주7174,2026-07-17,false,10.90,0,0,0,0,0,3.200,8142
84모6043,2026-07-17,false,12.40,1,0,0,0,0,2.000,3078
96구2903,2026-07-17,false,9.40,0,0,0,0,0,1.600,5160
819저2352,2026-07-17,false,13.30,0,0,0,0,0,1.400,570
827무7454,2026-07-17,false,30.80,1,0,0,0,0,8.500,24234
82조0889,2026-07-17,false,3.70,0,0,0,0,0,2.700,9054
175허4122,2026-07-17,false,23.10,0,0,0,0,0,2.300,2916
821구5814,2026-07-17,false,29.20,1,0,4,0,0,4.400,4242
96어0364,2026-07-17,false,26.70,4,0,4,0,0,3.300,7020
815러1522,2026-07-17,false,42.80,2,0,0,0,0,9.300,13566
84노2622,2026-07-17,false,32.30,0,0,2,0,0,2.700,1296
82서0541,2026-07-17,false,29.40,0,0,0,0,0,9.300,22572
817더2910,2026-07-17,false,20.30,1,0,0,0,0,6.100,4590
821구5816,2026-07-17,false,45.20,0,0,0,0,0,10.700,25260
192허7246,2026-07-17,false,88.80,48,0,23,0,0,6.900,2352
86수5121,2026-07-17,false,13.30,0,0,0,0,0,0.000,0
84도5761,2026-07-17,false,327.40,198,0,96,0,0,35.400,3258
192허4895,2026-07-17,false,230.20,3,0,4,0,0,11.900,2814
91너0128,2026-07-17,false,42.50,1,0,0,0,0,3.500,2676
91수0563,2026-07-17,false,61.00,4,0,1,0,0,8.100,17976
88거5454,2026-07-17,false,4.70,0,0,0,0,0,0.400,18
283누2515,2026-07-17,false,22.50,7,0,2,0,0,5.800,10818
91우4407,2026-07-17,false,0.40,0,0,0,0,0,0.100,120
223하5805,2026-07-17,false,334.50,66,0,25,0,0,18.900,978
191하9840,2026-07-17,false,16.60,3,0,2,0,0,1.400,768
84도5751,2026-07-17,false,24.30,1,0,0,0,0,3.000,4962
91수0514,2026-07-17,false,1.40,1,0,0,0,0,0.100,6
165호7807,2026-07-17,false,69.50,17,0,0,0,0,6.200,2088
230하9636,2026-07-17,false,12.50,1,0,2,0,0,1.200,1116
85우9242,2026-07-17,false,1.90,2,0,0,0,0,0.400,84
810무1916,2026-07-18,false,78.60,0,0,0,0,0,28.300,24666
826저5454,2026-07-18,false,36.40,2,0,0,0,0,9.200,12516
82서0561,2026-07-18,false,26.40,0,0,0,0,0,3.700,3456
846부9793,2026-07-18,false,61.50,18,0,5,0,0,4.900,1698
84무0925,2026-07-18,false,45.10,2,0,0,0,0,3.800,4278
07버0446,2026-07-18,false,16.00,1,0,0,0,0,2.800,6924
815러1522,2026-07-18,false,18.70,0,0,0,0,0,1.500,2178
175허4122,2026-07-18,false,35.60,5,0,0,0,0,3.400,2382
826보1806,2026-07-18,false,23.50,0,0,0,0,0,2.200,828
82조0889,2026-07-18,false,2.60,0,0,0,0,0,1.700,5982
821구5814,2026-07-18,false,37.70,0,0,0,0,0,10.000,23850
805주7174,2026-07-18,false,3.80,0,0,0,0,0,1.700,6186
86수5121,2026-07-18,false,8.10,0,0,0,0,0,0.000,0
91너0128,2026-07-18,false,71.70,0,0,1,0,0,6.200,4026
84어5948,2026-07-18,false,45.20,0,0,0,0,0,9.500,23748
192하6446,2026-07-18,false,12.20,9,0,5,0,0,1.300,276
821구5816,2026-07-18,false,63.20,0,0,0,0,0,10.900,19770
817더2910,2026-07-18,false,13.30,3,0,2,0,0,7.600,10782
87조8140,2026-07-18,false,21.50,0,0,0,0,0,6.400,15144
84노2622,2026-07-18,false,7.00,0,0,0,0,0,0.800,870
811거1208,2026-07-18,false,15.80,5,0,1,0,0,3.500,1848
819저2352,2026-07-18,false,19.70,1,0,0,0,0,3.100,4710
815러1543,2026-07-18,false,32.10,3,0,2,0,0,4.600,1260
283누2515,2026-07-18,false,17.30,0,0,1,0,0,8.200,20640
85우9242,2026-07-18,false,23.70,7,0,3,0,0,3.800,1566
88거5454,2026-07-18,false,17.80,2,0,0,0,0,2.200,96
84도5751,2026-07-18,false,39.30,4,0,1,0,0,4.000,4590
91수0563,2026-07-18,false,29.40,1,0,0,0,0,6.300,23124
96구1041,2026-07-18,false,16.90,9,0,3,0,0,0.000,0
816어3537,2026-07-18,false,318.60,169,0,17,0,0,51.800,2220
827무7454,2026-07-18,false,8.50,0,0,0,0,0,1.500,2226
20서8000,2026-07-18,false,7.60,0,0,0,0,0,1.600,6402
846부9793,2026-07-19,false,64.40,8,0,2,0,0,4.500,1938
810무1916,2026-07-19,false,69.90,1,0,1,0,0,17.200,9594
815러1522,2026-07-19,false,19.60,0,0,0,0,0,5.400,15732
82서0561,2026-07-19,false,23.00,0,0,0,0,0,4.600,8178
826보1806,2026-07-19,false,39.30,4,0,1,0,0,4.200,3996
826저5454,2026-07-19,false,33.10,1,0,0,0,0,8.900,11364
175허4122,2026-07-19,false,55.20,9,0,7,0,0,4.000,1878
84어5948,2026-07-19,false,9.50,0,0,0,0,0,1.000,1788
84무0925,2026-07-19,false,31.50,0,0,0,0,0,2.600,3114
88거5454,2026-07-19,false,0.70,1,0,0,0,0,5.500,4656
84머5043,2026-07-19,false,5.60,0,0,0,0,0,0.600,48
816어3537,2026-07-19,false,320.00,217,0,28,0,0,54.800,2448
86수5121,2026-07-19,false,16.30,0,0,0,0,0,0.000,0
805주7174,2026-07-19,false,11.90,0,0,0,0,0,1.700,2496
84모6043,2026-07-19,false,5.90,0,0,0,0,0,1.100,2958
821구5816,2026-07-19,false,40.30,0,0,0,0,0,6.100,11562
84노2622,2026-07-19,false,18.50,2,0,0,0,0,1.500,576
82서0541,2026-07-19,false,35.90,1,0,0,0,0,6.500,11232
815러1543,2026-07-19,false,27.80,5,0,2,0,0,3.100,1164
827무7454,2026-07-19,false,38.00,2,0,2,0,0,5.000,6462
93조8040,2026-07-19,false,4.20,0,0,0,0,0,3.800,14184
84도5751,2026-07-19,false,26.00,0,0,0,0,0,3.000,5934
192하6444,2026-07-19,false,68.30,2,0,5,0,0,3.700,1632
165호7807,2026-07-19,false,28.50,14,0,2,0,0,3.100,1248
71부8321,2026-07-19,false,0.70,0,0,0,0,0,0.100,114
223하5805,2026-07-19,false,6.30,3,0,0,0,0,0.600,258
84무0925,2026-07-20,false,47.20,2,0,0,0,0,4.400,4278
810무1916,2026-07-20,false,77.60,0,0,0,0,0,23.600,15798
175허4122,2026-07-20,false,18.80,0,0,0,0,0,4.800,12654
815러1522,2026-07-20,false,30.40,0,0,0,0,0,3.900,8880
91수0563,2026-07-20,false,64.10,3,0,2,0,0,13.500,37884
86수5121,2026-07-20,false,21.10,0,0,0,0,0,0.000,0
84머5049,2026-07-20,false,69.60,0,0,1,0,0,8.700,7770
84도5761,2026-07-20,false,193.70,57,0,24,0,0,24.500,31356
816어3537,2026-07-20,false,191.80,35,0,14,0,0,36.600,12678
846부9793,2026-07-20,false,31.00,2,0,0,0,0,2.400,1434
230하3704,2026-07-20,false,195.40,20,0,6,0,0,11.200,2202
84모6043,2026-07-20,false,14.90,0,0,1,0,0,1.400,474
87조8141,2026-07-20,false,34.30,5,0,0,0,0,5.200,1374
826보1806,2026-07-20,false,29.50,1,0,0,0,0,2.800,1290
07버0446,2026-07-20,false,12.70,5,0,1,0,0,1.300,2304
826저5454,2026-07-20,false,25.90,1,0,0,0,0,4.900,4728
84머5043,2026-07-20,false,22.40,0,0,0,0,0,2.500,252
82서0561,2026-07-20,false,59.70,1,0,0,0,0,7.100,6186
87조8140,2026-07-20,false,6.20,0,0,1,0,0,1.100,1344
96구2903,2026-07-20,false,5.80,1,0,0,0,0,0.900,2628
91너0128,2026-07-20,false,160.00,4,0,7,0,0,13.800,8058
805주7174,2026-07-20,false,24.30,0,0,0,0,0,3.200,5034
82조0889,2026-07-20,false,28.50,8,0,4,0,0,5.900,9552
82서0541,2026-07-20,false,16.70,0,0,0,0,0,3.200,5418
84어5948,2026-07-20,false,76.20,9,0,2,0,0,12.800,23118
28도8142,2026-07-20,false,27.00,0,0,0,0,0,4.500,6732
827무7454,2026-07-20,false,32.70,2,0,1,0,0,3.500,2796
87도0164,2026-07-20,false,22.10,1,0,0,0,0,2.600,2100
74고9274,2026-07-20,false,10.80,0,0,0,0,0,2.100,4092
192하6444,2026-07-20,false,26.10,1,0,2,0,0,1.800,786
96어0364,2026-07-20,false,63.20,5,0,2,0,0,6.200,7080
821구5816,2026-07-20,false,43.70,0,0,0,0,0,9.200,20298
84모9146,2026-07-20,false,4.80,0,0,0,0,0,0.800,342
84도5751,2026-07-20,false,15.50,0,0,0,0,0,2.500,6624
283누2515,2026-07-20,false,32.20,1,0,0,0,0,1.600,2184
84노2622,2026-07-20,false,3.40,0,0,0,0,0,0.300,102
811거1208,2026-07-20,false,19.30,2,0,1,0,0,6.100,4554
819저2352,2026-07-20,false,4.40,0,0,0,0,0,0.500,282
89누4464,2026-07-20,false,51.40,12,0,5,0,0,5.600,3210
806무1508,2026-07-20,false,18.10,1,0,0,0,0,3.300,966
821구5814,2026-07-20,false,33.10,1,0,1,0,0,9.200,12630
192허7246,2026-07-20,false,19.20,0,0,3,0,0,1.300,558
88거5454,2026-07-20,false,16.90,0,0,0,0,0,2.500,390
815러1543,2026-07-20,false,19.00,0,0,0,0,0,2.200,750
192하7049,2026-07-20,false,20.30,3,0,1,0,0,2.900,2418
810무1941,2026-07-20,false,27.20,0,0,0,0,0,4.300,894
20서8000,2026-07-20,false,54.50,0,0,2,0,0,3.400,1212
85우9242,2026-07-20,false,16.90,6,0,1,0,0,4.100,3666
165호7807,2026-07-20,false,160.40,1,0,4,0,0,10.400,3318
196하1796,2026-07-20,false,28.10,29,0,17,0,0,2.800,1482
91우4407,2026-07-20,false,4.30,0,0,0,0,0,1.000,648
84노4496,2026-07-20,false,27.20,7,0,3,0,0,2.900,1590
192하5762,2026-07-20,false,47.40,10,0,0,0,0,5.500,3756
191하9840,2026-07-20,false,59.70,2,0,6,0,0,3.200,690
91수0514,2026-07-20,false,2.90,2,0,0,0,0,1.500,5730
231허1583,2026-07-20,false,116.70,11,0,5,0,0,4.700,0
231허1278,2026-07-20,false,7.90,0,0,0,0,0,0.400,84
192하6446,2026-07-20,false,27.70,2,0,1,0,0,1.800,936
179허9217,2026-07-20,false,0.90,0,0,0,0,0,0.000,18
87로7532,2026-07-20,false,16.50,4,0,0,0,0,2.800,1344
817더2910,2026-07-20,false,33.90,3,0,2,0,0,14.900,15336
192하6420,2026-07-20,false,22.20,2,0,3,0,0,2.600,4818
84우6684,2026-07-20,false,12.90,0,0,0,0,0,2.100,1728
802나6294,2026-07-20,false,7.50,0,0,0,0,0,2.100,2940
22거1383,2026-07-20,false,4.00,4,0,0,0,0,0.000,0
165호5540,2026-07-20,false,34.70,0,0,2,0,0,4.700,4902
96구1041,2026-07-20,false,52.40,7,0,1,0,0,0.000,0
92수0720,2026-07-20,false,75.90,2,0,1,0,0,6.600,2124
71부8321,2026-07-20,false,11.60,0,0,0,0,0,1.300,576
93조8040,2026-07-20,false,132.40,15,0,6,0,0,12.900,9198
96구2906,2026-07-20,false,11.70,2,0,0,0,0,1.300,1218
169허8585,2026-07-20,false,59.30,2,0,4,0,0,4.900,1368
223허6794,2026-07-20,false,7.00,1,0,0,0,0,1.600,4500
264조1056,2026-07-20,false,53.20,14,0,2,0,0,3.200,1134
192허4895,2026-07-20,false,19.40,4,0,2,0,0,1.800,1224
179저8504,2026-07-20,false,4.80,1,0,1,0,0,0.500,270
192하6421,2026-07-20,false,2.20,0,0,0,0,0,0.300,702
194나5598,2026-07-20,false,6.10,5,0,0,0,0,0.500,198
230하9636,2026-07-20,false,148.30,8,0,5,0,0,6.200,144
192허4896,2026-07-20,false,16.50,1,0,0,0,0,1.400,570
196소4245,2026-07-20,false,22.60,0,0,2,0,0,1.700,678
231허1277,2026-07-20,false,19.30,5,0,3,0,0,1.100,0
815러1522,2026-07-21,false,21.40,0,0,0,0,0,7.100,9168
84무0925,2026-07-21,false,43.10,0,0,0,0,0,4.200,4380
810무1916,2026-07-21,false,116.10,9,0,1,0,0,32.100,20406
175허4122,2026-07-21,false,41.20,0,0,0,0,0,5.700,8538
846부9793,2026-07-21,false,28.70,0,0,0,0,0,2.200,1254
826보1806,2026-07-21,false,21.10,2,0,0,0,0,2.300,2238
826저5454,2026-07-21,false,35.20,0,0,0,0,0,13.100,19368
86수5121,2026-07-21,false,73.00,11,0,0,0,0,0.000,0
84머5049,2026-07-21,false,62.20,0,0,0,0,0,9.200,10002
84도5751,2026-07-21,false,224.80,14,0,5,0,0,18.900,6978
87조8141,2026-07-21,false,38.00,1,0,1,0,0,6.000,1476
165호7807,2026-07-21,false,194.50,1,0,0,0,0,10.400,1434
169허8585,2026-07-21,false,52.20,1,0,1,0,0,3.700,390
07버0446,2026-07-21,false,9.00,1,0,0,0,0,0.900,3462
84머5043,2026-07-21,false,17.00,2,0,2,0,0,1.600,1098
82서0561,2026-07-21,false,56.50,0,0,0,0,0,6.900,6972
91너0128,2026-07-21,false,92.50,4,0,2,0,0,7.800,4680
96구2903,2026-07-21,false,19.40,3,0,0,0,0,2.000,2616
84모6043,2026-07-21,false,16.60,0,0,0,0,0,2.400,5874
827무7454,2026-07-21,false,46.10,1,0,4,0,0,8.000,11724
84노4496,2026-07-21,false,38.50,11,0,4,0,0,8.700,18300
805주7174,2026-07-21,false,29.60,0,0,0,0,0,3.500,4350
89누4464,2026-07-21,false,60.50,8,0,2,0,0,5.100,1668
816어3537,2026-07-21,false,26.70,2,0,0,0,0,5.400,1794
74고9274,2026-07-21,false,10.90,0,0,0,0,0,4.200,7950
87도0164,2026-07-21,false,9.70,0,0,0,0,0,2.900,7434
821구5814,2026-07-21,false,28.30,0,0,0,0,0,7.800,19818
817더2910,2026-07-21,false,27.70,2,0,0,0,0,14.100,16506
82서0541,2026-07-21,false,9.60,1,0,0,0,0,1.400,1566
82조0889,2026-07-21,false,27.90,15,0,7,0,0,6.300,8832
811거1208,2026-07-21,false,21.90,2,0,0,0,0,5.400,3354
28도8142,2026-07-21,false,24.10,0,0,0,0,0,4.300,6762
96어0364,2026-07-21,false,45.70,5,0,1,0,0,4.700,3390
71부8321,2026-07-21,false,91.30,9,0,0,0,0,17.100,27264
84모9146,2026-07-21,false,26.30,1,0,1,0,0,4.200,930
96구2906,2026-07-21,false,42.60,4,0,2,0,0,7.400,12210
84노2622,2026-07-21,false,37.10,1,0,1,0,0,3.800,1284
283누2515,2026-07-21,false,47.60,8,0,3,0,0,15.500,24816
821구5816,2026-07-21,false,51.40,0,0,0,0,0,9.100,15678
179저8504,2026-07-21,false,160.50,3,0,4,0,0,8.700,1704
815러1543,2026-07-21,false,34.00,0,0,0,0,0,3.700,1536
192허7246,2026-07-21,false,4.50,0,0,0,0,0,0.600,780
819저2352,2026-07-21,false,24.50,0,0,0,0,0,2.200,846
810무1941,2026-07-21,false,6.40,0,0,0,0,0,1.100,498
192허4895,2026-07-21,false,115.90,13,0,3,0,0,9.600,6090
192하6444,2026-07-21,false,43.00,2,0,1,0,0,3.900,2940
196소4245,2026-07-21,false,15.00,1,0,0,0,0,1.600,1722
20서8000,2026-07-21,false,43.20,0,0,0,0,0,3.700,5154
84어5948,2026-07-21,false,53.60,5,0,3,0,0,6.000,2196
806무1508,2026-07-21,false,62.30,1,0,0,0,0,11.200,3072
85우9242,2026-07-21,false,13.50,1,0,0,0,0,3.100,2916
91우4407,2026-07-21,false,3.90,1,0,0,0,0,0.700,702
230하6062,2026-07-21,false,4.90,1,0,0,0,0,0.800,618
92수0720,2026-07-21,false,42.20,0,0,2,0,0,3.800,1314
84우6684,2026-07-21,false,117.50,17,0,4,0,0,10.200,4626
192허4896,2026-07-21,false,130.60,11,0,4,0,0,11.100,6972
84도5761,2026-07-21,false,109.50,58,0,28,0,0,11.600,1188
192하6446,2026-07-21,false,30.20,6,0,2,0,0,2.700,1998
87로7532,2026-07-21,false,22.30,8,0,0,0,0,3.900,2022
192하5605,2026-07-21,false,75.30,1,0,8,0,0,6.600,1344
96구1041,2026-07-21,false,57.90,20,0,1,0,0,0.000,0
93조8040,2026-07-21,false,105.60,1,0,5,0,0,12.200,14514
223허6794,2026-07-21,false,129.70,9,0,2,0,0,8.600,2598
91수0514,2026-07-21,false,38.40,10,0,1,0,0,7.400,15930
223호3214,2026-07-21,false,106.30,8,0,0,0,0,8.000,2406
230하3704,2026-07-21,false,76.80,6,0,1,0,0,4.300,1548
192하5762,2026-07-21,false,29.00,9,0,4,0,0,4.400,6306
191호9105,2026-07-21,false,34.00,10,0,6,0,0,2.900,798
165호5540,2026-07-21,false,128.00,5,0,0,0,0,9.000,2322
802나6294,2026-07-21,false,1.10,0,0,0,0,0,0.800,2184
196하1796,2026-07-21,false,24.20,14,0,10,0,0,2.000,1056
87조8140,2026-07-21,false,12.20,0,0,0,0,0,1.800,798
191하9840,2026-07-21,false,106.70,12,0,9,0,0,6.500,2094
231허1583,2026-07-21,false,16.00,0,0,0,0,0,0.700,90
169허9258,2026-07-21,false,86.50,14,0,5,0,0,9.300,6144
192하6421,2026-07-21,false,1.50,0,0,0,0,0,0.200,66
194나5598,2026-07-21,false,6.10,0,0,0,0,0,0.400,102
192하7049,2026-07-21,false,8.60,2,0,1,0,0,1.100,582
192하6420,2026-07-21,false,11.60,0,0,0,0,0,1.700,2808
170호1744,2026-07-21,false,27.20,6,0,2,0,0,3.100,1452
88거5454,2026-07-21,false,6.10,0,0,0,0,0,0.700,60
223하5805,2026-07-21,false,29.40,1,0,3,0,0,2.900,3072
192허4064,2026-07-21,false,8.10,0,0,0,0,0,1.700,1650
231허1278,2026-07-21,false,17.80,12,0,1,0,0,1.700,546
230하9636,2026-07-21,false,6.80,0,0,0,0,0,0.300,0
179허9217,2026-07-21,false,0.50,0,0,0,0,0,0.000,6
192허4897,2026-07-21,false,6.50,5,0,1,0,0,0.600,300
91수0563,2026-07-21,false,37.10,1,0,0,0,0,3.000,2232
810무1916,2026-07-22,false,66.00,0,0,0,0,0,21.300,16302
827무7454,2026-07-22,false,5.50,1,0,1,0,0,0.700,528
821구5814,2026-07-22,false,35.10,0,0,0,0,0,6.600,13914
826저5454,2026-07-22,false,31.30,0,0,0,0,0,10.700,16038
815러1522,2026-07-22,false,37.90,0,0,0,0,0,9.100,21054
175허4122,2026-07-22,false,24.00,0,0,0,0,0,2.900,4848
82서0561,2026-07-22,false,17.70,0,0,0,0,0,4.000,3450
826보1806,2026-07-22,false,19.30,1,0,0,0,0,2.000,1536
86수5121,2026-07-22,false,84.80,0,0,0,0,0,0.000,0
84머5049,2026-07-22,false,39.90,0,0,1,0,0,4.800,5400
84무0925,2026-07-22,false,31.30,0,0,0,0,0,4.800,9042
846부9793,2026-07-22,false,33.80,0,0,0,0,0,2.500,2238
84도5751,2026-07-22,false,53.40,1,0,0,0,0,9.100,18000
07버0446,2026-07-22,false,6.40,0,0,0,0,0,1.200,4716
819저2352,2026-07-22,false,19.40,0,0,0,0,0,2.000,1278
84머5043,2026-07-22,false,8.50,0,0,0,0,0,0.800,216
96구2903,2026-07-22,false,18.20,1,0,0,0,0,2.300,2610
816어3537,2026-07-22,false,185.00,93,0,24,0,0,50.300,28032
91너0128,2026-07-22,false,130.80,5,0,2,0,0,12.600,8622
230하3704,2026-07-22,false,125.60,3,0,3,0,0,7.100,2004
82조0889,2026-07-22,false,12.30,0,0,0,0,0,4.500,11166
74고9274,2026-07-22,false,11.00,0,0,0,0,0,4.500,9552
87도0164,2026-07-22,false,15.20,0,0,0,0,0,3.300,6858
811거1208,2026-07-22,false,14.70,4,0,0,0,0,3.400,1482
84모6043,2026-07-22,false,23.20,0,0,0,0,0,4.000,6474
192하7049,2026-07-22,false,8.40,0,0,1,0,0,1.200,1242
71부8321,2026-07-22,false,98.20,26,0,3,0,0,21.400,36384
84노4496,2026-07-22,false,41.60,13,0,7,0,0,7.500,10026
84도5761,2026-07-22,false,97.40,58,0,23,0,0,16.400,24228
88거5454,2026-07-22,false,9.10,0,0,0,0,0,1.300,174
28도8142,2026-07-22,false,86.60,0,0,4,0,0,9.600,8280
817더2910,2026-07-22,false,30.80,1,0,0,0,0,21.300,27690
84모9146,2026-07-22,false,17.60,3,0,0,0,0,2.700,888
82서0541,2026-07-22,false,28.10,0,0,1,0,0,3.900,3978
821구5816,2026-07-22,false,46.90,0,0,0,0,0,8.200,11862
84어5948,2026-07-22,false,56.60,1,0,1,0,0,6.500,8022
96어0364,2026-07-22,false,19.00,2,0,0,0,0,2.300,4776
84노2622,2026-07-22,false,22.30,0,0,0,0,0,1.700,708
192하6420,2026-07-22,false,67.30,2,0,7,0,0,4.900,2550
810무1941,2026-07-22,false,5.80,0,0,0,0,0,1.200,396
85우9242,2026-07-22,false,13.70,5,0,0,0,0,2.600,1872
179저8504,2026-07-22,false,20.60,6,0,0,0,0,2.500,3336
192허4896,2026-07-22,false,25.90,7,0,2,0,0,3.100,2670
87조8141,2026-07-22,false,36.10,3,0,2,0,0,5.800,1368
815러1543,2026-07-22,false,6.90,0,0,0,0,0,1.300,1938
805주7174,2026-07-22,false,20.00,0,0,0,0,0,4.400,6306
93조8040,2026-07-22,false,17.20,2,0,1,0,0,2.700,3396
223하5805,2026-07-22,false,16.00,1,0,1,0,0,1.400,1152
91수0514,2026-07-22,false,16.20,2,0,0,0,0,3.500,6840
96구2906,2026-07-22,false,16.60,2,0,0,0,0,4.300,9858
192하5605,2026-07-22,false,93.50,8,0,8,0,0,9.200,2190
192허4897,2026-07-22,false,124.70,17,0,2,0,0,10.600,3738
230하9636,2026-07-22,false,131.10,5,0,8,0,0,6.300,456
96구1041,2026-07-22,false,63.70,12,0,2,0,0,0.000,0
806무1508,2026-07-22,false,13.90,0,0,0,0,0,3.100,1074
192하6444,2026-07-22,false,21.80,2,0,2,0,0,2.000,1968
169허9258,2026-07-22,false,150.10,52,0,27,0,0,15.700,6138
196소4245,2026-07-22,false,24.70,3,0,3,0,0,2.200,1074
192하6446,2026-07-22,false,142.60,9,0,6,0,0,9.300,3450
223호3214,2026-07-22,false,112.80,3,0,1,0,0,7.000,2442
192허7246,2026-07-22,false,38.90,3,0,3,0,0,3.600,2058
191하9718,2026-07-22,false,4.30,0,0,0,0,0,0.600,570
91수0563,2026-07-22,false,85.20,22,0,10,0,0,9.600,12870
231허1278,2026-07-22,false,54.30,10,0,7,0,0,3.100,102
170호1744,2026-07-22,false,31.60,1,0,0,0,0,3.700,1242
196하1796,2026-07-22,false,26.10,13,0,11,0,0,2.500,1986
191하9840,2026-07-22,false,19.20,3,0,2,0,0,1.800,1098
231허1583,2026-07-22,false,3.50,0,0,0,0,0,0.200,240
165호7807,2026-07-22,false,6.20,3,0,0,0,0,1.300,1146
87조8140,2026-07-22,false,21.60,0,0,0,0,0,3.500,3828
92수0720,2026-07-22,false,10.50,0,0,0,0,0,1.100,450
192허4895,2026-07-22,false,3.80,0,0,0,0,0,0.600,780
194나5598,2026-07-22,false,37.40,1,0,2,0,0,2.600,1458
91우4407,2026-07-22,false,4.00,2,0,0,0,0,1.000,570
192하6421,2026-07-22,false,1.80,0,0,0,0,0,0.200,102
230하6062,2026-07-22,false,35.50,3,0,0,0,0,3.700,978
231허1277,2026-07-22,false,226.80,91,0,41,0,0,13.700,126
183허6863,2026-07-22,false,27.00,16,0,15,0,0,2.100,606
192하5762,2026-07-22,false,4.90,0,0,0,0,0,0.400,72
191호9105,2026-07-22,false,3.10,0,0,0,0,0,0.600,582
283누2515,2026-07-22,false,111.80,27,0,7,0,0,10.100,2304
179허9217,2026-07-22,false,0.50,0,0,0,0,0,0.000,6
223허6794,2026-07-22,false,7.50,2,0,0,0,0,0.900,948
223하5805,2026-07-23,false,109.70,16,0,8,0,0,9.500,5718
846부9793,2026-07-23,false,38.10,1,0,1,0,0,3.600,3696
810무1916,2026-07-23,false,120.40,1,0,0,0,0,36.400,26844
821구5814,2026-07-23,false,25.00,0,0,0,0,0,3.300,3036
815러1522,2026-07-23,false,17.70,0,0,0,0,0,3.300,6228
826저5454,2026-07-23,false,20.90,0,0,0,0,0,16.600,32028
84무0925,2026-07-23,false,40.90,0,0,0,0,0,4.000,3048
86수5121,2026-07-23,false,93.50,3,0,3,0,0,0.000,0
84어5948,2026-07-23,false,35.00,3,0,2,0,0,5.600,12378
84머5049,2026-07-23,false,60.80,0,0,0,0,0,9.100,9168
87조8141,2026-07-23,false,74.60,15,0,2,0,0,15.500,5130
